dword	text	END
2689	Являясь классическим оружием дробящего действия - булава отлично подходит для пробивания вражеских доспехов	
2690	Являясь классическим оружием дробящего действия - булава отлично подходит для пробивания вражеских доспехов	
2691	Являясь классическим оружием дробящего действия - булава отлично подходит для пробивания вражеских доспехов	
2692	Являясь классическим оружием дробящего действия - булава отлично подходит для пробивания вражеских доспехов	
2693	Являясь классическим оружием дробящего действия - булава отлично подходит для пробивания вражеских доспехов	
2694	Являясь классическим оружием дробящего действия - булава отлично подходит для пробивания вражеских доспехов	
2695	Являясь классическим оружием дробящего действия - булава отлично подходит для пробивания вражеских доспехов	
2696	Являясь классическим оружием дробящего действия - булава отлично подходит для пробивания вражеских доспехов	
2697	Молот является одним из инструментов, который используют многие оружейники при производстве брони. Но это не мешает ему также быть и достаточно мощным оружием ближнего боя	
2698	Молот является одним из инструментов, который используют многие оружейники при производстве брони. Но это не мешает ему также быть и достаточно мощным оружием ближнего боя	
2699	Молот является одним из инструментов, который используют многие оружейники при производстве брони. Но это не мешает ему также быть и достаточно мощным оружием ближнего боя	
2700	Молот является одним из инструментов, который используют многие оружейники при производстве брони. Но это не мешает ему также быть и достаточно мощным оружием ближнего боя	
2701	Молот является одним из инструментов, который используют многие оружейники при производстве брони. Но это не мешает ему также быть и достаточно мощным оружием ближнего боя	
2702	Молот является одним из инструментов, который используют многие оружейники при производстве брони. Но это не мешает ему также быть и достаточно мощным оружием ближнего боя	
2703	Молот является одним из инструментов, который используют многие оружейники при производстве брони. Но это не мешает ему также быть и достаточно мощным оружием ближнего боя	
2704	Молот является одним из инструментов, который используют многие оружейники при производстве брони. Но это не мешает ему также быть и достаточно мощным оружием ближнего боя	
2705	Молот является одним из инструментов, который используют многие оружейники при производстве брони. Но это не мешает ему также быть и достаточно мощным оружием ближнего боя	
2706	Молот является одним из инструментов, который используют многие оружейники при производстве брони. Но это не мешает ему также быть и достаточно мощным оружием ближнего боя	
2707	Молот является одним из инструментов, который используют многие оружейники при производстве брони. Но это не мешает ему также быть и достаточно мощным оружием ближнего боя	
2708	Молот является одним из инструментов, который используют многие оружейники при производстве брони. Но это не мешает ему также быть и достаточно мощным оружием ближнего боя	
2709	Названный так, из-за своего внешнего вида, Дробитель отлично крушит как металл, так и кости	
2710	Названный так, из-за своего внешнего вида, Дробитель отлично крушит как металл, так и кости	
2711	Названный так, из-за своего внешнего вида, Дробитель отлично крушит как металл, так и кости	
2712	Названный так, из-за своего внешнего вида, Дробитель отлично крушит как металл, так и кости	
2713	Названный так, из-за своего внешнего вида, Дробитель отлично крушит как металл, так и кости	
2714	Названный так, из-за своего внешнего вида, Дробитель отлично крушит как металл, так и кости	
2715	Названный так, из-за своего внешнего вида, Дробитель отлично крушит как металл, так и кости	
2716	Названный так, из-за своего внешнего вида, Дробитель отлично крушит как металл, так и кости	
2717	Названный так, из-за своего внешнего вида, Дробитель отлично крушит как металл, так и кости	
2718	Названный так, из-за своего внешнего вида, Дробитель отлично крушит как металл, так и кости	
2719	Названный так, из-за своего внешнего вида, Дробитель отлично крушит как металл, так и кости	
2720	Названный так, из-за своего внешнего вида, Дробитель отлично крушит как металл, так и кости	
2721	Кувалда - отличное оружие, очень хорошо зарекомендовавшее себя в ближнем бою. Сдвоенная ударная часть позволяет настоящим мастерам оставаться неуязвимыми в самой гуще битвы	
2722	Кувалда - отличное оружие, очень хорошо зарекомендовавшее себя в ближнем бою. Сдвоенная ударная часть позволяет настоящим мастерам оставаться неуязвимыми в самой гуще битвы	
2723	Кувалда - отличное оружие, очень хорошо зарекомендовавшее себя в ближнем бою. Сдвоенная ударная часть позволяет настоящим мастерам оставаться неуязвимыми в самой гуще битвы	
2724	Кувалда - отличное оружие, очень хорошо зарекомендовавшее себя в ближнем бою. Сдвоенная ударная часть позволяет настоящим мастерам оставаться неуязвимыми в самой гуще битвы	
2725	Кувалда - отличное оружие, очень хорошо зарекомендовавшее себя в ближнем бою. Сдвоенная ударная часть позволяет настоящим мастерам оставаться неуязвимыми в самой гуще битвы	
2726	Кувалда - отличное оружие, очень хорошо зарекомендовавшее себя в ближнем бою. Сдвоенная ударная часть позволяет настоящим мастерам оставаться неуязвимыми в самой гуще битвы	
2727	Кувалда - отличное оружие, очень хорошо зарекомендовавшее себя в ближнем бою. Сдвоенная ударная часть позволяет настоящим мастерам оставаться неуязвимыми в самой гуще битвы	
2728	Кувалда - отличное оружие, очень хорошо зарекомендовавшее себя в ближнем бою. Сдвоенная ударная часть позволяет настоящим мастерам оставаться неуязвимыми в самой гуще битвы	
2729	Кувалда - отличное оружие, очень хорошо зарекомендовавшее себя в ближнем бою. Сдвоенная ударная часть позволяет настоящим мастерам оставаться неуязвимыми в самой гуще битвы	
2730	Кувалда - отличное оружие, очень хорошо зарекомендовавшее себя в ближнем бою. Сдвоенная ударная часть позволяет настоящим мастерам оставаться неуязвимыми в самой гуще битвы	
2731	Кувалда - отличное оружие, очень хорошо зарекомендовавшее себя в ближнем бою. Сдвоенная ударная часть позволяет настоящим мастерам оставаться неуязвимыми в самой гуще битвы	
2732	Кувалда - отличное оружие, очень хорошо зарекомендовавшее себя в ближнем бою. Сдвоенная ударная часть позволяет настоящим мастерам оставаться неуязвимыми в самой гуще битвы	
2733	Устрашающий внешний вид и достаточно хорошие показатели атаки - все это выгодно отличает шипованную булаву от прочего дробящего оружия	
2734	Устрашающий внешний вид и достаточно хорошие показатели атаки - все это выгодно отличает шипованную булаву от прочего дробящего оружия	
2735	Устрашающий внешний вид и достаточно хорошие показатели атаки - все это выгодно отличает шипованную булаву от прочего дробящего оружия	
2736	Устрашающий внешний вид и достаточно хорошие показатели атаки - все это выгодно отличает шипованную булаву от прочего дробящего оружия	
2737	Устрашающий внешний вид и достаточно хорошие показатели атаки - все это выгодно отличает шипованную булаву от прочего дробящего оружия	
2738	Устрашающий внешний вид и достаточно хорошие показатели атаки - все это выгодно отличает шипованную булаву от прочего дробящего оружия	
2739	Устрашающий внешний вид и достаточно хорошие показатели атаки - все это выгодно отличает шипованную булаву от прочего дробящего оружия	
2740	Устрашающий внешний вид и достаточно хорошие показатели атаки - все это выгодно отличает шипованную булаву от прочего дробящего оружия	
2741	Устрашающий внешний вид и достаточно хорошие показатели атаки - все это выгодно отличает шипованную булаву от прочего дробящего оружия	
2742	Устрашающий внешний вид и достаточно хорошие показатели атаки - все это выгодно отличает шипованную булаву от прочего дробящего оружия	
2743	Устрашающий внешний вид и достаточно хорошие показатели атаки - все это выгодно отличает шипованную булаву от прочего дробящего оружия	
2744	Устрашающий внешний вид и достаточно хорошие показатели атаки - все это выгодно отличает шипованную булаву от прочего дробящего оружия	
2745	Боевая булава - является классическим оружием ближнего боя, которым дополнительно вооружаются некоторые воинские соединения	
2746	Боевая булава - является классическим оружием ближнего боя, которым дополнительно вооружаются некоторые воинские соединения	
2747	Боевая булава - является классическим оружием ближнего боя, которым дополнительно вооружаются некоторые воинские соединения	
2748	Боевая булава - является классическим оружием ближнего боя, которым дополнительно вооружаются некоторые воинские соединения	
2749	Боевая булава - является классическим оружием ближнего боя, которым дополнительно вооружаются некоторые воинские соединения	
2750	Боевая булава - является классическим оружием ближнего боя, которым дополнительно вооружаются некоторые воинские соединения	
2751	Боевая булава - является классическим оружием ближнего боя, которым дополнительно вооружаются некоторые воинские соединения	
2752	Боевая булава - является классическим оружием ближнего боя, которым дополнительно вооружаются некоторые воинские соединения	
2753	Боевая булава - является классическим оружием ближнего боя, которым дополнительно вооружаются некоторые воинские соединения	
2754	Боевая булава - является классическим оружием ближнего боя, которым дополнительно вооружаются некоторые воинские соединения	
2755	Боевая булава - является классическим оружием ближнего боя, которым дополнительно вооружаются некоторые воинские соединения	
2756	Боевая булава - является классическим оружием ближнего боя, которым дополнительно вооружаются некоторые воинские соединения	
2757	Шестопер - оружие с мощной дробящей частью, позволяющей с легкостью не только пробивать доспехи, но и эффективно парировать удары противника	
2758	Шестопер - оружие с мощной дробящей частью, позволяющей с легкостью не только пробивать доспехи, но и эффективно парировать удары противника	
2759	Шестопер - оружие с мощной дробящей частью, позволяющей с легкостью не только пробивать доспехи, но и эффективно парировать удары противника	
2760	Шестопер - оружие с мощной дробящей частью, позволяющей с легкостью не только пробивать доспехи, но и эффективно парировать удары противника	
2761	Шестопер - оружие с мощной дробящей частью, позволяющей с легкостью не только пробивать доспехи, но и эффективно парировать удары противника	
2762	Шестопер - оружие с мощной дробящей частью, позволяющей с легкостью не только пробивать доспехи, но и эффективно парировать удары противника	
2763	Шестопер - оружие с мощной дробящей частью, позволяющей с легкостью не только пробивать доспехи, но и эффективно парировать удары противника	
2764	Шестопер - оружие с мощной дробящей частью, позволяющей с легкостью не только пробивать доспехи, но и эффективно парировать удары противника	
2765	Шестопер - оружие с мощной дробящей частью, позволяющей с легкостью не только пробивать доспехи, но и эффективно парировать удары противника	
2766	Шестопер - оружие с мощной дробящей частью, позволяющей с легкостью не только пробивать доспехи, но и эффективно парировать удары противника	
2767	Шестопер - оружие с мощной дробящей частью, позволяющей с легкостью не только пробивать доспехи, но и эффективно парировать удары противника	
2768	Шестопер - оружие с мощной дробящей частью, позволяющей с легкостью не только пробивать доспехи, но и эффективно парировать удары противника	
2769	Боец вооруженный этим оружием, может наносить как колющие удары, так и дробящие	
2770	Боец вооруженный этим оружием, может наносить как колющие удары, так и дробящие	
2771	Боец вооруженный этим оружием, может наносить как колющие удары, так и дробящие	
2772	Боец вооруженный этим оружием, может наносить как колющие удары, так и дробящие	
2773	Боец вооруженный этим оружием, может наносить как колющие удары, так и дробящие	
2774	Боец вооруженный этим оружием, может наносить как колющие удары, так и дробящие	
2775	Боец вооруженный этим оружием, может наносить как колющие удары, так и дробящие	
2776	Боец вооруженный этим оружием, может наносить как колющие удары, так и дробящие	
2777	Боец вооруженный этим оружием, может наносить как колющие удары, так и дробящие	
2778	Боец вооруженный этим оружием, может наносить как колющие удары, так и дробящие	
2779	Боец вооруженный этим оружием, может наносить как колющие удары, так и дробящие	
2780	Боец вооруженный этим оружием, может наносить как колющие удары, так и дробящие	
2781	Названный так за свой внешний вид - боевой клык является универсальным оружием в любом ближнем бою, одновременно выполняя роль дробящего, колющего и режущего оружия	
2782	Названный так за свой внешний вид - боевой клык является универсальным оружием в любом ближнем бою, одновременно выполняя роль дробящего, колющего и режущего оружия	
2783	Названный так за свой внешний вид - боевой клык является универсальным оружием в любом ближнем бою, одновременно выполняя роль дробящего, колющего и режущего оружия	
2784	Названный так за свой внешний вид - боевой клык является универсальным оружием в любом ближнем бою, одновременно выполняя роль дробящего, колющего и режущего оружия	
2785	Названный так за свой внешний вид - боевой клык является универсальным оружием в любом ближнем бою, одновременно выполняя роль дробящего, колющего и режущего оружия	
2786	Названный так за свой внешний вид - боевой клык является универсальным оружием в любом ближнем бою, одновременно выполняя роль дробящего, колющего и режущего оружия	
2787	Названный так за свой внешний вид - боевой клык является универсальным оружием в любом ближнем бою, одновременно выполняя роль дробящего, колющего и режущего оружия	
2788	Названный так за свой внешний вид - боевой клык является универсальным оружием в любом ближнем бою, одновременно выполняя роль дробящего, колющего и режущего оружия	
2789	Названный так за свой внешний вид - боевой клык является универсальным оружием в любом ближнем бою, одновременно выполняя роль дробящего, колющего и режущего оружия	
2790	Названный так за свой внешний вид - боевой клык является универсальным оружием в любом ближнем бою, одновременно выполняя роль дробящего, колющего и режущего оружия	
2791	Названный так за свой внешний вид - боевой клык является универсальным оружием в любом ближнем бою, одновременно выполняя роль дробящего, колющего и режущего оружия	
2792	Названный так за свой внешний вид - боевой клык является универсальным оружием в любом ближнем бою, одновременно выполняя роль дробящего, колющего и режущего оружия	
2793	Обычная палица с дополнительным энергетическим лезвием смонтированным на корпусе	
2794	Обычная палица с дополнительным энергетическим лезвием смонтированным на корпусе	
2795	Обычная палица с дополнительным энергетическим лезвием смонтированным на корпусе	
2796	Обычная палица с дополнительным энергетическим лезвием смонтированным на корпусе	
2797	Обычная палица с дополнительным энергетическим лезвием смонтированным на корпусе	
2798	Обычная палица с дополнительным энергетическим лезвием смонтированным на корпусе	
2799	Обычная палица с дополнительным энергетическим лезвием смонтированным на корпусе	
2800	Обычная палица с дополнительным энергетическим лезвием смонтированным на корпусе	
2801	Обычная палица с дополнительным энергетическим лезвием смонтированным на корпусе	
2802	Обычная палица с дополнительным энергетическим лезвием смонтированным на корпусе	
2803	Обычная палица с дополнительным энергетическим лезвием смонтированным на корпусе	
2804	Обычная палица с дополнительным энергетическим лезвием смонтированным на корпусе	
2805	Модифицированный, для более эффективного использования, боевой молот получил свое название клевец за способность буквально проклевывать броню врага	
2806	Модифицированный, для более эффективного использования, боевой молот получил свое название клевец за способность буквально проклевывать броню врага	
2807	Модифицированный, для более эффективного использования, боевой молот получил свое название клевец за способность буквально проклевывать броню врага	
2808	Модифицированный, для более эффективного использования, боевой молот получил свое название клевец за способность буквально проклевывать броню врага	
2809	Модифицированный, для более эффективного использования, боевой молот получил свое название клевец за способность буквально проклевывать броню врага	
2810	Модифицированный, для более эффективного использования, боевой молот получил свое название клевец за способность буквально проклевывать броню врага	
2811	Модифицированный, для более эффективного использования, боевой молот получил свое название клевец за способность буквально проклевывать броню врага	
2812	Модифицированный, для более эффективного использования, боевой молот получил свое название клевец за способность буквально проклевывать броню врага	
2813	Модифицированный, для более эффективного использования, боевой молот получил свое название клевец за способность буквально проклевывать броню врага	
2814	Модифицированный, для более эффективного использования, боевой молот получил свое название клевец за способность буквально проклевывать броню врага	
2815	Модифицированный, для более эффективного использования, боевой молот получил свое название клевец за способность буквально проклевывать броню врага	
2816	Модифицированный, для более эффективного использования, боевой молот получил свое название клевец за способность буквально проклевывать броню врага	
2817	Боевой молот - могущественное оружие, прототип которого был создан лучшими мастерами-оружейниками Альянса	
2818	Боевой молот - могущественное оружие, прототип которого был создан лучшими мастерами-оружейниками Альянса	
2819	Боевой молот - могущественное оружие, прототип которого был создан лучшими мастерами-оружейниками Альянса	
2820	Боевой молот - могущественное оружие, прототип которого был создан лучшими мастерами-оружейниками Альянса	
2821	Боевой молот - могущественное оружие, прототип которого был создан лучшими мастерами-оружейниками Альянса	
2822	Боевой молот - могущественное оружие, прототип которого был создан лучшими мастерами-оружейниками Альянса	
2823	Боевой молот - могущественное оружие, прототип которого был создан лучшими мастерами-оружейниками Альянса	
2824	Боевой молот - могущественное оружие, прототип которого был создан лучшими мастерами-оружейниками Альянса	
2825	Боевой молот - могущественное оружие, прототип которого был создан лучшими мастерами-оружейниками Альянса	
2826	Боевой молот - могущественное оружие, прототип которого был создан лучшими мастерами-оружейниками Альянса	
2827	Боевой молот - могущественное оружие, прототип которого был создан лучшими мастерами-оружейниками Альянса	
2828	Боевой молот - могущественное оружие, прототип которого был создан лучшими мастерами-оружейниками Альянса	
2829	Чекан - модернизированный тип молота, специально созданный для использования штурмовыми воинскими соединениями	
2830	Чекан - модернизированный тип молота, специально созданный для использования штурмовыми воинскими соединениями	
2831	Чекан - модернизированный тип молота, специально созданный для использования штурмовыми воинскими соединениями	
2832	Чекан - модернизированный тип молота, специально созданный для использования штурмовыми воинскими соединениями	
2833	Чекан - модернизированный тип молота, специально созданный для использования штурмовыми воинскими соединениями	
2834	Чекан - модернизированный тип молота, специально созданный для использования штурмовыми воинскими соединениями	
2835	Чекан - модернизированный тип молота, специально созданный для использования штурмовыми воинскими соединениями	
2836	Чекан - модернизированный тип молота, специально созданный для использования штурмовыми воинскими соединениями	
2837	Чекан - модернизированный тип молота, специально созданный для использования штурмовыми воинскими соединениями	
2838	Чекан - модернизированный тип молота, специально созданный для использования штурмовыми воинскими соединениями	
2839	Чекан - модернизированный тип молота, специально созданный для использования штурмовыми воинскими соединениями	
2840	Чекан - модернизированный тип молота, специально созданный для использования штурмовыми воинскими соединениями	
2841	Энергомолот - является одной из самых последних разработок оружия ближнего боя. Идеальный баланс оружия дополняется энергетической ударной частью	
2842	Энергомолот - является одной из самых последних разработок оружия ближнего боя. Идеальный баланс оружия дополняется энергетической ударной частью	
2843	Энергомолот - является одной из самых последних разработок оружия ближнего боя. Идеальный баланс оружия дополняется энергетической ударной частью	
2844	Энергомолот - является одной из самых последних разработок оружия ближнего боя. Идеальный баланс оружия дополняется энергетической ударной частью	
2845	Энергомолот - является одной из самых последних разработок оружия ближнего боя. Идеальный баланс оружия дополняется энергетической ударной частью	
2846	Энергомолот - является одной из самых последних разработок оружия ближнего боя. Идеальный баланс оружия дополняется энергетической ударной частью	
2847	Энергомолот - является одной из самых последних разработок оружия ближнего боя. Идеальный баланс оружия дополняется энергетической ударной частью	
2848	Энергомолот - является одной из самых последних разработок оружия ближнего боя. Идеальный баланс оружия дополняется энергетической ударной частью	
2849	Энергомолот - является одной из самых последних разработок оружия ближнего боя. Идеальный баланс оружия дополняется энергетической ударной частью	
2850	Энергомолот - является одной из самых последних разработок оружия ближнего боя. Идеальный баланс оружия дополняется энергетической ударной частью	
2851	Энергомолот - является одной из самых последних разработок оружия ближнего боя. Идеальный баланс оружия дополняется энергетической ударной частью	
2852	Энергомолот - является одной из самых последних разработок оружия ближнего боя. Идеальный баланс оружия дополняется энергетической ударной частью	
2853	Одна из специальных разработок Имперских специалистов - боевая булава является классическим оружием пехоты Акретов	
2854	Одна из специальных разработок Имперских специалистов - боевая булава является классическим оружием пехоты Акретов	
2855	Одна из специальных разработок Имперских специалистов - боевая булава является классическим оружием пехоты Акретов	
2856	Одна из специальных разработок Имперских специалистов - боевая булава является классическим оружием пехоты Акретов	
2857	Одна из специальных разработок Имперских специалистов - боевая булава является классическим оружием пехоты Акретов	
2858	Одна из специальных разработок Имперских специалистов - боевая булава является классическим оружием пехоты Акретов	
2859	Одна из специальных разработок Имперских специалистов - боевая булава является классическим оружием пехоты Акретов	
2860	Одна из специальных разработок Имперских специалистов - боевая булава является классическим оружием пехоты Акретов	
2861	Одна из специальных разработок Имперских специалистов - боевая булава является классическим оружием пехоты Акретов	
2862	Одна из специальных разработок Имперских специалистов - боевая булава является классическим оружием пехоты Акретов	
2863	Одна из специальных разработок Имперских специалистов - боевая булава является классическим оружием пехоты Акретов	
2864	Одна из специальных разработок Имперских специалистов - боевая булава является классическим оружием пехоты Акретов	
2865	Сокрушительное оружие ближнего боя, использующееся истинными воинами, боевая энергокувалда является залогом победы практически в любой схватке	
2866	Сокрушительное оружие ближнего боя, использующееся истинными воинами, боевая энергокувалда является залогом победы практически в любой схватке	
2867	Сокрушительное оружие ближнего боя, использующееся истинными воинами, боевая энергокувалда является залогом победы практически в любой схватке	
2868	Сокрушительное оружие ближнего боя, использующееся истинными воинами, боевая энергокувалда является залогом победы практически в любой схватке	
2869	Сокрушительное оружие ближнего боя, использующееся истинными воинами, боевая энергокувалда является залогом победы практически в любой схватке	
2870	Сокрушительное оружие ближнего боя, использующееся истинными воинами, боевая энергокувалда является залогом победы практически в любой схватке	
2871	Сокрушительное оружие ближнего боя, использующееся истинными воинами, боевая энергокувалда является залогом победы практически в любой схватке	
2872	Сокрушительное оружие ближнего боя, использующееся истинными воинами, боевая энергокувалда является залогом победы практически в любой схватке	
2873	Сокрушительное оружие ближнего боя, использующееся истинными воинами, боевая энергокувалда является залогом победы практически в любой схватке	
