xeh	xeh	string[128]	string[64]	string[128]	END
00100404	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_004.MSH	.\CHARACTER\PLAYER\TEX\	
00100406	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_006.MSH	.\CHARACTER\PLAYER\TEX\	
00100407	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_007.MSH	.\CHARACTER\PLAYER\TEX\	
00100408	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_008.MSH	.\CHARACTER\PLAYER\TEX\	
0010040a	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_010.MSH	.\CHARACTER\PLAYER\TEX\	
0010040c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_012.MSH	.\CHARACTER\PLAYER\TEX\	
0010040d	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_013.MSH	.\CHARACTER\PLAYER\TEX\	
0010040e	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_014.MSH	.\CHARACTER\PLAYER\TEX\	
0010040f	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_015.MSH	.\CHARACTER\PLAYER\TEX\	
00100410	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_016.MSH	.\CHARACTER\PLAYER\TEX\	
00100414	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_020.MSH	.\CHARACTER\PLAYER\TEX\	
00100418	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_024.MSH	.\CHARACTER\PLAYER\TEX\	
0010041c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_028.MSH	.\CHARACTER\PLAYER\TEX\	
00100420	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_032.MSH	.\CHARACTER\PLAYER\TEX\	
00100424	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_036.MSH	.\CHARACTER\PLAYER\TEX\	
00100428	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_040.MSH	.\CHARACTER\PLAYER\TEX\	
0010042c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_044.MSH	.\CHARACTER\PLAYER\TEX\	
00100430	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_048.MSH	.\CHARACTER\PLAYER\TEX\	
00100434	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_052.MSH	.\CHARACTER\PLAYER\TEX\	
00100438	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_056.MSH	.\CHARACTER\PLAYER\TEX\	
0010043c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_060.MSH	.\CHARACTER\PLAYER\TEX\	
0010043f	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_063.MSH	.\CHARACTER\PLAYER\TEX\	
00100440	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_064.MSH	.\CHARACTER\PLAYER\TEX\	
00100444	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_068.MSH	.\CHARACTER\PLAYER\TEX\	
00100448	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_072.MSH	.\CHARACTER\PLAYER\TEX\	
0010044c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_076.MSH	.\CHARACTER\PLAYER\TEX\	
00100450	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_080.MSH	.\CHARACTER\PLAYER\TEX\	
00100454	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_084.MSH	.\CHARACTER\PLAYER\TEX\	
00100457	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_087.MSH	.\CHARACTER\PLAYER\TEX\	
00100458	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_088.MSH	.\CHARACTER\PLAYER\TEX\	
0010045c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_092.MSH	.\CHARACTER\PLAYER\TEX\	
00100460	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_096.MSH	.\CHARACTER\PLAYER\TEX\	
00100464	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_100.MSH	.\CHARACTER\PLAYER\TEX\	
00100468	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_104.MSH	.\CHARACTER\PLAYER\TEX\	
0010046c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_108.MSH	.\CHARACTER\PLAYER\TEX\	
00100470	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_112.MSH	.\CHARACTER\PLAYER\TEX\	
00100474	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_116.MSH	.\CHARACTER\PLAYER\TEX\	
00100478	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_120.MSH	.\CHARACTER\PLAYER\TEX\	
0010047c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_124.MSH	.\CHARACTER\PLAYER\TEX\	
00100480	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_128.MSH	.\CHARACTER\PLAYER\TEX\	
00100484	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_132.MSH	.\CHARACTER\PLAYER\TEX\	
00100488	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_136.MSH	.\CHARACTER\PLAYER\TEX\	
0010048c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_140.MSH	.\CHARACTER\PLAYER\TEX\	
00100490	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_144.MSH	.\CHARACTER\PLAYER\TEX\	
00100493	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_147.MSH	.\CHARACTER\PLAYER\TEX\	
00100494	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_148.MSH	.\CHARACTER\PLAYER\TEX\	
00100498	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_152.MSH	.\CHARACTER\PLAYER\TEX\	
0010049c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_156.MSH	.\CHARACTER\PLAYER\TEX\	
001004a0	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_160.MSH	.\CHARACTER\PLAYER\TEX\	
001004a4	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_164.MSH	.\CHARACTER\PLAYER\TEX\	
001004a8	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_168.MSH	.\CHARACTER\PLAYER\TEX\	
001004ab	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_171.MSH	.\CHARACTER\PLAYER\TEX\	
001004ac	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_172.MSH	.\CHARACTER\PLAYER\TEX\	
001004ae	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_174.MSH	.\CHARACTER\PLAYER\TEX\	
001004b0	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_176.MSH	.\CHARACTER\PLAYER\TEX\	
001004b3	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_179.MSH	.\CHARACTER\PLAYER\TEX\	
001004b4	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_180.MSH	.\CHARACTER\PLAYER\TEX\	
001004b7	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_183.MSH	.\CHARACTER\PLAYER\TEX\	
001004b8	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_184.MSH	.\CHARACTER\PLAYER\TEX\	
001004bb	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_187.MSH	.\CHARACTER\PLAYER\TEX\	
001004bc	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_188.MSH	.\CHARACTER\PLAYER\TEX\	
001004bf	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_191.MSH	.\CHARACTER\PLAYER\TEX\	
001004c0	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_192.MSH	.\CHARACTER\PLAYER\TEX\	
001004c3	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_195.MSH	.\CHARACTER\PLAYER\TEX\	
001004c4	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_196.MSH	.\CHARACTER\PLAYER\TEX\	
001004c7	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_199.MSH	.\CHARACTER\PLAYER\TEX\	
001004c8	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_200.MSH	.\CHARACTER\PLAYER\TEX\	
001004cc	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_204.MSH	.\CHARACTER\PLAYER\TEX\	
001004d0	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_208.MSH	.\CHARACTER\PLAYER\TEX\	
001004d4	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_212.MSH	.\CHARACTER\PLAYER\TEX\	
001004d8	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_216.MSH	.\CHARACTER\PLAYER\TEX\	
001004dc	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_220.MSH	.\CHARACTER\PLAYER\TEX\	
001004e0	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_224.MSH	.\CHARACTER\PLAYER\TEX\	
001004e4	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_228.MSH	.\CHARACTER\PLAYER\TEX\	
001004e7	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_231.MSH	.\CHARACTER\PLAYER\TEX\	
001004e8	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_232.MSH	.\CHARACTER\PLAYER\TEX\	
001004ec	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_236.MSH	.\CHARACTER\PLAYER\TEX\	
001004f0	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_240.MSH	.\CHARACTER\PLAYER\TEX\	
001004f4	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_244.MSH	.\CHARACTER\PLAYER\TEX\	
001004f8	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_248.MSH	.\CHARACTER\PLAYER\TEX\	
001004fc	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_GLOVES_252.MSH	.\CHARACTER\PLAYER\TEX\	
00100000	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_000.MSH	.\CHARACTER\PLAYER\TEX\	
00100003	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_003.MSH	.\CHARACTER\PLAYER\TEX\	
00100004	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_004.MSH	.\CHARACTER\PLAYER\TEX\	
00100006	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_006.MSH	.\CHARACTER\PLAYER\TEX\	
00100007	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_007.MSH	.\CHARACTER\PLAYER\TEX\	
00100008	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_008.MSH	.\CHARACTER\PLAYER\TEX\	
0010000a	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_010.MSH	.\CHARACTER\PLAYER\TEX\	
0010000c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_012.MSH	.\CHARACTER\PLAYER\TEX\	
0010000d	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_013.MSH	.\CHARACTER\PLAYER\TEX\	
0010000e	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_014.MSH	.\CHARACTER\PLAYER\TEX\	
0010000f	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_015.MSH	.\CHARACTER\PLAYER\TEX\	
00100010	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_016.MSH	.\CHARACTER\PLAYER\TEX\	
00100014	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_020.MSH	.\CHARACTER\PLAYER\TEX\	
00100018	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_024.MSH	.\CHARACTER\PLAYER\TEX\	
0010001c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_028.MSH	.\CHARACTER\PLAYER\TEX\	
00100020	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_032.MSH	.\CHARACTER\PLAYER\TEX\	
00100024	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_036.MSH	.\CHARACTER\PLAYER\TEX\	
00100028	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_040.MSH	.\CHARACTER\PLAYER\TEX\	
0010002c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_044.MSH	.\CHARACTER\PLAYER\TEX\	
00100030	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_048.MSH	.\CHARACTER\PLAYER\TEX\	
00100034	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_052.MSH	.\CHARACTER\PLAYER\TEX\	
00100038	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_056.MSH	.\CHARACTER\PLAYER\TEX\	
0010003c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_060.MSH	.\CHARACTER\PLAYER\TEX\	
0010003f	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_063.MSH	.\CHARACTER\PLAYER\TEX\	
00100040	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_064.MSH	.\CHARACTER\PLAYER\TEX\	
00100044	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_068.MSH	.\CHARACTER\PLAYER\TEX\	
00100048	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_072.MSH	.\CHARACTER\PLAYER\TEX\	
0010004c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_076.MSH	.\CHARACTER\PLAYER\TEX\	
00100050	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_080.MSH	.\CHARACTER\PLAYER\TEX\	
00100054	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_084.MSH	.\CHARACTER\PLAYER\TEX\	
00100057	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_087.MSH	.\CHARACTER\PLAYER\TEX\	
00100058	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_088.MSH	.\CHARACTER\PLAYER\TEX\	
0010005c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_092.MSH	.\CHARACTER\PLAYER\TEX\	
00100060	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_096.MSH	.\CHARACTER\PLAYER\TEX\	
00100064	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_100.MSH	.\CHARACTER\PLAYER\TEX\	
00100068	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_104.MSH	.\CHARACTER\PLAYER\TEX\	
0010006c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_108.MSH	.\CHARACTER\PLAYER\TEX\	
00100070	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_112.MSH	.\CHARACTER\PLAYER\TEX\	
00100074	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_116.MSH	.\CHARACTER\PLAYER\TEX\	
00100078	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_120.MSH	.\CHARACTER\PLAYER\TEX\	
0010007c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_124.MSH	.\CHARACTER\PLAYER\TEX\	
00100080	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_128.MSH	.\CHARACTER\PLAYER\TEX\	
00100084	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_132.MSH	.\CHARACTER\PLAYER\TEX\	
00100088	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_136.MSH	.\CHARACTER\PLAYER\TEX\	
0010008c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_140.MSH	.\CHARACTER\PLAYER\TEX\	
00100090	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_144.MSH	.\CHARACTER\PLAYER\TEX\	
00100093	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_147.MSH	.\CHARACTER\PLAYER\TEX\	
00100094	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_148.MSH	.\CHARACTER\PLAYER\TEX\	
00100098	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_152.MSH	.\CHARACTER\PLAYER\TEX\	
0010009c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_156.MSH	.\CHARACTER\PLAYER\TEX\	
001000a0	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_160.MSH	.\CHARACTER\PLAYER\TEX\	
001000a4	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_164.MSH	.\CHARACTER\PLAYER\TEX\	
001000a8	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_168.MSH	.\CHARACTER\PLAYER\TEX\	
001000ab	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_171.MSH	.\CHARACTER\PLAYER\TEX\	
001000ac	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_172.MSH	.\CHARACTER\PLAYER\TEX\	
001000ae	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_174.MSH	.\CHARACTER\PLAYER\TEX\	
001000b0	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_176.MSH	.\CHARACTER\PLAYER\TEX\	
001000b3	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_179.MSH	.\CHARACTER\PLAYER\TEX\	
001000b4	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_180.MSH	.\CHARACTER\PLAYER\TEX\	
001000b7	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_183.MSH	.\CHARACTER\PLAYER\TEX\	
001000b8	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_184.MSH	.\CHARACTER\PLAYER\TEX\	
001000bb	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_187.MSH	.\CHARACTER\PLAYER\TEX\	
001000bc	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_188.MSH	.\CHARACTER\PLAYER\TEX\	
001000bf	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_191.MSH	.\CHARACTER\PLAYER\TEX\	
001000c0	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_192.MSH	.\CHARACTER\PLAYER\TEX\	
001000c3	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_195.MSH	.\CHARACTER\PLAYER\TEX\	
001000c4	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_196.MSH	.\CHARACTER\PLAYER\TEX\	
001000c7	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_199.MSH	.\CHARACTER\PLAYER\TEX\	
001000c8	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_200.MSH	.\CHARACTER\PLAYER\TEX\	
001000cc	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_204.MSH	.\CHARACTER\PLAYER\TEX\	
001000d0	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_208.MSH	.\CHARACTER\PLAYER\TEX\	
001000d4	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_212.MSH	.\CHARACTER\PLAYER\TEX\	
001000d8	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_216.MSH	.\CHARACTER\PLAYER\TEX\	
001000dc	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_220.MSH	.\CHARACTER\PLAYER\TEX\	
001000e0	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_224.MSH	.\CHARACTER\PLAYER\TEX\	
001000e4	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_228.MSH	.\CHARACTER\PLAYER\TEX\	
001000e7	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_231.MSH	.\CHARACTER\PLAYER\TEX\	
001000e8	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_232.MSH	.\CHARACTER\PLAYER\TEX\	
001000ec	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_236.MSH	.\CHARACTER\PLAYER\TEX\	
001000f0	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_240.MSH	.\CHARACTER\PLAYER\TEX\	
001000f3	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_243.MSH	.\CHARACTER\PLAYER\TEX\	
001000f4	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_244.MSH	.\CHARACTER\PLAYER\TEX\	
001000f5	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_245.MSH	.\CHARACTER\PLAYER\TEX\	
001000f6	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_246.MSH	.\CHARACTER\PLAYER\TEX\	
001000f7	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_247.MSH	.\CHARACTER\PLAYER\TEX\	
001000f8	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_248.MSH	.\CHARACTER\PLAYER\TEX\	
001000f9	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_249.MSH	.\CHARACTER\PLAYER\TEX\	
001000fa	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_250.MSH	.\CHARACTER\PLAYER\TEX\	
001000fb	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_251.MSH	.\CHARACTER\PLAYER\TEX\	
001000fc	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_252.MSH	.\CHARACTER\PLAYER\TEX\	
001000fd	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_253.MSH	.\CHARACTER\PLAYER\TEX\	
001000fe	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_HELMET_254.MSH	.\CHARACTER\PLAYER\TEX\	
00100300	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_LOWER_000.MSH	.\CHARACTER\PLAYER\TEX\	
00100303	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_LOWER_003.MSH	.\CHARACTER\PLAYER\TEX\	
00100304	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_LOWER_004.MSH	.\CHARACTER\PLAYER\TEX\	
00100306	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_LOWER_006.MSH	.\CHARACTER\PLAYER\TEX\	
00100307	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_LOWER_007.MSH	.\CHARACTER\PLAYER\TEX\	
00100308	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_LOWER_008.MSH	.\CHARACTER\PLAYER\TEX\	
0010030a	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_LOWER_010.MSH	.\CHARACTER\PLAYER\TEX\	
0010030c	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_LOWER_012.MSH	.\CHARACTER\PLAYER\TEX\	
0010030d	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_LOWER_013.MSH	.\CHARACTER\PLAYER\TEX\	
0010030e	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_LOWER_014.MSH	.\CHARACTER\PLAYER\TEX\	
0010030f	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_LOWER_015.MSH	.\CHARACTER\PLAYER\TEX\	
00100310	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_LOWER_016.MSH	.\CHARACTER\PLAYER\TEX\	
00100314	00000001	.\CHARACTER\PLAYER\MESH\	BELFEMALE_ARMOR_LOWER_020.MSH	.\CHARACTER\PLAYER\TEX\	
