dword	text	END
385	Горячий шоколад. Увеличивает защиту на 70%, но уменьшает атаку и уклонение.	
386	Предмет, с помощью которого возможно видеть ловушки. Эффект длится 30 секунд.	
387	Жареный каштан. Увеличивает атаку на 70%, но уменьшает защиту и уклонение.	
388	Жареный сладкий кортофель. Увеличивает атаку на 70%, но уменьшает защиту и уклонение.	
389	Горячий шоколад. Увеличивает защиту на 70%, но уменьшает атаку и уклонение.	
390	Предмет, с помощью которого возможно видеть ловушки. Эффект длится 30 секунд.	
391	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
392	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
393	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
394	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
395	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
396	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
397	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
398	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
399	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
400	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
401	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
402	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
403	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
404	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
405	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
406	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
407	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
408	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
409	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
410	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
411	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
412	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
413	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
414	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
415	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
416	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
417	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
418	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
419	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
420	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
421	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
422	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
423	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
424	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
425	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
426	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
427	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
428	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
429	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
430	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
431	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
432	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
433	Капсула, полученая путем очищения золота. После использования превращается в золотые очки. 	
434	Увеличивает шанс критической атаки. Эффект исчезает при выходе из игры и в случае использования другого допинга.	
435	Увеличивает шанс критической атаки. Эффект исчезает при выходе из игры и в случае использования другого допинга.	
436	Увеличивает шанс критической атаки. Эффект исчезает при выходе из игры и в случае использования другого допинга.	
437	Увеличивает уклонение. Эффект исчезает при выходе из игры и в случае использования другого допинга.	
438	Увеличивает уклонение. Эффект исчезает при выходе из игры и в случае использования другого допинга.	
439	Увеличивает уклонение. Эффект исчезает при выходе из игры и в случае использования другого допинга.	
440	Персонаж будет неуязвим 10 секунд после призыва.	
441	Персонаж будет неуязвим 10 секунд после телепортации.	
442	Делает персонажа полностью невидимым.	
443	Делает персонажа полностью невидимым.	
444	Делает персонажа полностью невидимым.	
445	После воскрешения персонаж сразу может использовать умения.	
446	Золотая капсула. Если использовать, добавляет золотые очки.	
447	Возможно передвижение в состоянии неуязвимости.	
448	Возможен призыв во время боя.	
449	Возможен телепорт во время боя.	
450	Призывает цель к вам.	
451	Восстанавливет все HP, SP и FP.	
452	Уменьшает время действия всех отрицательных сил.	
