xeh	xeh	string[128]	string[64]	string[128]	END
00004171	00004171	.\CHARACTER\NPC\MESH\	NEUTRALC_EXPENSIVE_001.MSH	.\CHARACTER\NPC\TEX\	
00004172	00004172	.\CHARACTER\NPC\MESH\	NEUTRALC_EXPENSIVE_002.MSH	.\CHARACTER\NPC\TEX\	
00004173	00004173	.\CHARACTER\NPC\MESH\	NEUTRALC_EXPENSIVE_003.MSH	.\CHARACTER\NPC\TEX\	
00004174	00004174	.\CHARACTER\NPC\MESH\	NEUTRALC_EXPENSIVE_004.MSH	.\CHARACTER\NPC\TEX\	
00004175	00004175	.\CHARACTER\NPC\MESH\	NEUTRALC_EXPENSIVE_005.MSH	.\CHARACTER\NPC\TEX\	
00004176	00004176	.\CHARACTER\NPC\MESH\	NEUTRALC_EXPENSIVE_006.MSH	.\CHARACTER\NPC\TEX\	
00004177	00004177	.\CHARACTER\NPC\MESH\	NEUTRALC_EXPENSIVE_007.MSH	.\CHARACTER\NPC\TEX\	
00004178	00004178	.\CHARACTER\NPC\MESH\	NEUTRALC_EXPENSIVE_008.MSH	.\CHARACTER\NPC\TEX\	
00004179	00004179	.\CHARACTER\NPC\MESH\	NEUTRALC_EXPENSIVE_009.MSH	.\CHARACTER\NPC\TEX\	
00004100	00004100	.\CHARACTER\NPC\MESH\	NEUTRALC_FORCE_000.MSH	.\CHARACTER\NPC\TEX\	
00004140	00004140	.\CHARACTER\NPC\MESH\	NEUTRALC_GATE_000.MSH	.\CHARACTER\NPC\TEX\	
000040c0	000040c0	.\CHARACTER\NPC\MESH\	NEUTRALC_GUILDMANAGER_000.MSH	.\CHARACTER\NPC\TEX\	
00004180	00004180	.\CHARACTER\NPC\MESH\	NEUTRALC_JEWEL_000.MSH	.\CHARACTER\NPC\TEX\	
00004060	00004060	.\CHARACTER\NPC\MESH\	NEUTRALC_LOOT_000.MSH	.\CHARACTER\NPC\TEX\	
00004061	00004061	.\CHARACTER\NPC\MESH\	NEUTRALC_LOOT_001.MSH	.\CHARACTER\NPC\TEX\	
00004062	00004062	.\CHARACTER\NPC\MESH\	NEUTRALC_LOOT_002.MSH	.\CHARACTER\NPC\TEX\	
00004063	00004063	.\CHARACTER\NPC\MESH\	NEUTRALC_LOOT_003.MSH	.\CHARACTER\NPC\TEX\	
00004064	00004064	.\CHARACTER\NPC\MESH\	NEUTRALC_LOOT_004.MSH	.\CHARACTER\NPC\TEX\	
00004050	00004050	.\CHARACTER\NPC\MESH\	NEUTRALC_ORE_000.MSH	.\CHARACTER\NPC\TEX\	
00004120	00004120	.\CHARACTER\NPC\MESH\	NEUTRALC_PAYBOX_000.MSH	.\CHARACTER\NPC\TEX\	
00004010	00004010	.\CHARACTER\NPC\MESH\	NEUTRALC_POTION_000.MSH	.\CHARACTER\NPC\TEX\	
00004011	00004011	.\CHARACTER\NPC\MESH\	NEUTRALC_POTION_001.MSH	.\CHARACTER\NPC\TEX\	
00004012	00004012	.\CHARACTER\NPC\MESH\	NEUTRALC_POTION_002.MSH	.\CHARACTER\NPC\TEX\	
000041a0	000041a0	.\CHARACTER\NPC\MESH\	NEUTRALC_QUEST_000.MSH	.\CHARACTER\NPC\TEX\	
000041a1	000041a1	.\CHARACTER\NPC\MESH\	NEUTRALC_QUEST_001.MSH	.\CHARACTER\NPC\TEX\	
000041a2	000041a2	.\CHARACTER\NPC\MESH\	NEUTRALC_QUEST_002.MSH	.\CHARACTER\NPC\TEX\	
000041a3	000041a3	.\CHARACTER\NPC\MESH\	NEUTRALC_QUEST_003.MSH	.\CHARACTER\NPC\TEX\	
000041a4	000041a4	.\CHARACTER\NPC\MESH\	NEUTRALC_QUEST_004.MSH	.\CHARACTER\NPC\TEX\	
000041a5	000041a5	.\CHARACTER\NPC\MESH\	NEUTRALC_QUEST_005.MSH	.\CHARACTER\NPC\TEX\	
000041a6	000041a6	.\CHARACTER\NPC\MESH\	NEUTRALC_QUEST_006.MSH	.\CHARACTER\NPC\TEX\	
000041a7	000041a7	.\CHARACTER\NPC\MESH\	NEUTRALC_QUEST_007.MSH	.\CHARACTER\NPC\TEX\	
000040f0	000040f0	.\CHARACTER\NPC\MESH\	NEUTRALC_RACEMANAGER_000.MSH	.\CHARACTER\NPC\TEX\	
000040f1	000040f1	.\CHARACTER\NPC\MESH\	NEUTRALC_RACEMANAGER_001.MSH	.\CHARACTER\NPC\TEX\	
00004070	00004070	.\CHARACTER\NPC\MESH\	NEUTRALC_SHA_000.MSH	.\CHARACTER\NPC\TEX\	
00004071	00004071	.\CHARACTER\NPC\MESH\	NEUTRALC_SHA_001.MSH	.\CHARACTER\NPC\TEX\	
00004072	00004072	.\CHARACTER\NPC\MESH\	NEUTRALC_SHA_002.MSH	.\CHARACTER\NPC\TEX\	
00004030	00004030	.\CHARACTER\NPC\MESH\	NEUTRALC_SPECIAL_000.MSH	.\CHARACTER\NPC\TEX\	
00004031	00004031	.\CHARACTER\NPC\MESH\	NEUTRALC_SPECIAL_001.MSH	.\CHARACTER\NPC\TEX\	
00004032	00004032	.\CHARACTER\NPC\MESH\	NEUTRALC_SPECIAL_002.MSH	.\CHARACTER\NPC\TEX\	
00004033	00004033	.\CHARACTER\NPC\MESH\	NEUTRALC_SPECIAL_003.MSH	.\CHARACTER\NPC\TEX\	
00004034	00004034	.\CHARACTER\NPC\MESH\	NEUTRALC_SPECIAL_004.MSH	.\CHARACTER\NPC\TEX\	
00004035	00004035	.\CHARACTER\NPC\MESH\	NEUTRALC_SPECIAL_005.MSH	.\CHARACTER\NPC\TEX\	
00004036	00004036	.\CHARACTER\NPC\MESH\	NEUTRALC_SPECIAL_006.MSH	.\CHARACTER\NPC\TEX\	
00004037	00004037	.\CHARACTER\NPC\MESH\	NEUTRALC_SPECIAL_007.MSH	.\CHARACTER\NPC\TEX\	
00004038	00004038	.\CHARACTER\NPC\MESH\	NEUTRALC_SPECIAL_008.MSH	.\CHARACTER\NPC\TEX\	
00004039	00004039	.\CHARACTER\NPC\MESH\	NEUTRALC_SPECIAL_009.MSH	.\CHARACTER\NPC\TEX\	
0000403a	0000403a	.\CHARACTER\NPC\MESH\	NEUTRALC_SPECIAL_010.MSH	.\CHARACTER\NPC\TEX\	
0000403b	0000403b	.\CHARACTER\NPC\MESH\	NEUTRALC_SPECIAL_011.MSH	.\CHARACTER\NPC\TEX\	
00004000	00004000	.\CHARACTER\NPC\MESH\	NEUTRALC_WEAPON_000.MSH	.\CHARACTER\NPC\TEX\	
00004001	00004001	.\CHARACTER\NPC\MESH\	NEUTRALC_WEAPON_001.MSH	.\CHARACTER\NPC\TEX\	
00004002	00004002	.\CHARACTER\NPC\MESH\	NEUTRALC_WEAPON_002.MSH	.\CHARACTER\NPC\TEX\	
00004003	00004003	.\CHARACTER\NPC\MESH\	NEUTRALC_WEAPON_003.MSH	.\CHARACTER\NPC\TEX\	
0000c0a0	0000c0a0	.\CHARACTER\NPC\MESH\	PLATFORM01_COINEXCHANGE_000.MSH	.\CHARACTER\NPC\TEX\	
0000c130	0000c130	.\CHARACTER\NPC\MESH\	PLATFORM01_EVENTNPC_000.MSH	.\CHARACTER\NPC\TEX\	
0000c100	0000c100	.\CHARACTER\NPC\MESH\	PLATFORM01_FORCE_000.MSH	.\CHARACTER\NPC\TEX\	
0000c062	0000c062	.\CHARACTER\NPC\MESH\	PLATFORM01_LOOT_002.MSH	.\CHARACTER\NPC\TEX\	
0000c120	0000c120	.\CHARACTER\NPC\MESH\	PLATFORM01_PAYBOX_000.MSH	.\CHARACTER\NPC\TEX\	
0000c121	0000c121	.\CHARACTER\NPC\MESH\	PLATFORM01_PAYBOX_001.MSH	.\CHARACTER\NPC\TEX\	
0000c122	0000c122	.\CHARACTER\NPC\MESH\	PLATFORM01_PAYBOX_002.MSH	.\CHARACTER\NPC\TEX\	
0000c010	0000c010	.\CHARACTER\NPC\MESH\	PLATFORM01_POTION_000.MSH	.\CHARACTER\NPC\TEX\	
0000c1a0	0000c1a0	.\CHARACTER\NPC\MESH\	PLATFORM01_QUEST_000.MSH	.\CHARACTER\NPC\TEX\	
0000c1a1	0000c1a1	.\CHARACTER\NPC\MESH\	PLATFORM01_QUEST_001.MSH	.\CHARACTER\NPC\TEX\	
0000c040	0000c040	.\CHARACTER\NPC\MESH\	PLATFORM01_REQUEST_000.MSH	.\CHARACTER\NPC\TEX\	
000221a0	000221a0	.\CHARACTER\NPC\MESH\	RESOURCE_QUEST_000.MSH	.\CHARACTER\NPC\TEX\	
000221a1	000221a1	.\CHARACTER\NPC\MESH\	RESOURCE_QUEST_001.MSH	.\CHARACTER\NPC\TEX\	
000221a2	000221a2	.\CHARACTER\NPC\MESH\	RESOURCE_QUEST_002.MSH	.\CHARACTER\NPC\TEX\	
000221a3	000221a3	.\CHARACTER\NPC\MESH\	RESOURCE_QUEST_003.MSH	.\CHARACTER\NPC\TEX\	
00014160	00014160	.\CHARACTER\NPC\MESH\	SETTE_PORTAL_000.MSH	.\CHARACTER\NPC\TEX\	
000141a0	000141a0	.\CHARACTER\NPC\MESH\	SETTE_QUEST_000.MSH	.\CHARACTER\NPC\TEX\	
000141a1	000141a1	.\CHARACTER\NPC\MESH\	SETTE_QUEST_001.MSH	.\CHARACTER\NPC\TEX\	
000141a2	000141a2	.\CHARACTER\NPC\MESH\	SETTE_QUEST_002.MSH	.\CHARACTER\NPC\TEX\	
00014030	00014030	.\CHARACTER\NPC\MESH\	SETTE_SPECIAL_000.MSH	.\CHARACTER\NPC\TEX\	
000201a0	000201a0	.\CHARACTER\NPC\MESH\	WOUNDED_QUEST_000.MSH	.\CHARACTER\NPC\TEX\	
000201a1	000201a1	.\CHARACTER\NPC\MESH\	WOUNDED_QUEST_001.MSH	.\CHARACTER\NPC\TEX\	
000201a2	000201a2	.\CHARACTER\NPC\MESH\	WOUNDED_QUEST_002.MSH	.\CHARACTER\NPC\TEX\	
00020030	00020030	.\CHARACTER\NPC\MESH\	WOUNDED_SPECIAL_000.MSH	.\CHARACTER\NPC\TEX\	
00020031	00020031	.\CHARACTER\NPC\MESH\	WOUNDED_SPECIAL_001.MSH	.\CHARACTER\NPC\TEX\	
00020032	00020032	.\CHARACTER\NPC\MESH\	WOUNDED_SPECIAL_002.MSH	.\CHARACTER\NPC\TEX\	
00020033	00020033	.\CHARACTER\NPC\MESH\	WOUNDED_SPECIAL_003.MSH	.\CHARACTER\NPC\TEX\	
00020034	00020034	.\CHARACTER\NPC\MESH\	WOUNDED_SPECIAL_004.MSH	.\CHARACTER\NPC\TEX\	
