xeh	xeh	string[128]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	END
000190d0	00000001	.\CHARACTER\MONSTER\ANI\	CANNIBAL_WARFORCESUPPORT_01_00.ANI	1	7	0	0	0	0	0	0	0	0	0	
00019060	00000001	.\CHARACTER\MONSTER\ANI\	CANNIBAL_WARIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00019080	00000001	.\CHARACTER\MONSTER\ANI\	CANNIBAL_WARPOWERUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00019040	00000001	.\CHARACTER\MONSTER\ANI\	CANNIBAL_WARSTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00019050	00000001	.\CHARACTER\MONSTER\ANI\	CANNIBAL_WARWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000cf0e0	00000001	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_PEACECRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000cf020	00000001	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_PEACEIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000cf000	00000001	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_PEACESTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000cf010	00000001	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_PEACEWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000cf090	00000002	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_WARATTACK_02_00.ANI	1	18	0	0	0	0	0	0	0	0	0	
000cf091	00000002	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_WARATTACK_02_01.ANI	1	17	0	0	0	0	0	0	0	0	0	
000cf0b0	00000001	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_WARCORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000cf0f0	00000001	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_WARCRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000cf0a0	00000001	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_WARDIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000cf0c0	00000001	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_WARFORCEATTACK_01_00.ANI	1	23	0	0	0	0	0	0	0	0	0	
000cf0d0	00000001	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_WARFORCESUPPORT_01_00.ANI	1	0	0	0	0	0	0	0	0	0	0	
000cf060	00000001	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_WARIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000cf080	00000001	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_WARPOWERUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000cf040	00000001	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_WARSTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000cf050	00000001	.\CHARACTER\MONSTER\ANI\	CAPTAINLARGO_WARWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000720e0	00000001	.\CHARACTER\MONSTER\ANI\	CASTER_PEACECRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00072020	00000001	.\CHARACTER\MONSTER\ANI\	CASTER_PEACEIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00072000	00000001	.\CHARACTER\MONSTER\ANI\	CASTER_PEACESTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00072010	00000001	.\CHARACTER\MONSTER\ANI\	CASTER_PEACEWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00072090	00000001	.\CHARACTER\MONSTER\ANI\	CASTER_WARATTACK_01_00.ANI	1	23	0	0	0	0	0	0	0	0	0	
000720b0	00000001	.\CHARACTER\MONSTER\ANI\	CASTER_WARCORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000720f0	00000001	.\CHARACTER\MONSTER\ANI\	CASTER_WARCRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000720a0	00000001	.\CHARACTER\MONSTER\ANI\	CASTER_WARDIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000720c0	00000001	.\CHARACTER\MONSTER\ANI\	CASTER_WARFORCEATTACK_01_00.ANI	1	23	0	0	0	0	0	0	0	0	0	
000720d0	00000001	.\CHARACTER\MONSTER\ANI\	CASTER_WARFORCESUPPORT_01_00.ANI	1	0	0	0	0	0	0	0	0	0	0	
00072060	00000001	.\CHARACTER\MONSTER\ANI\	CASTER_WARIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00072080	00000001	.\CHARACTER\MONSTER\ANI\	CASTER_WARPOWERUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00072040	00000001	.\CHARACTER\MONSTER\ANI\	CASTER_WARSTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00072050	00000001	.\CHARACTER\MONSTER\ANI\	CASTER_WARWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009e020	00000008	.\CHARACTER\MONSTER\ANI\	CATY_PEACEIDLE_08_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009e021	00000008	.\CHARACTER\MONSTER\ANI\	CATY_PEACEIDLE_08_01.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009e022	00000008	.\CHARACTER\MONSTER\ANI\	CATY_PEACEIDLE_08_02.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009e023	00000008	.\CHARACTER\MONSTER\ANI\	CATY_PEACEIDLE_08_03.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009e024	00000008	.\CHARACTER\MONSTER\ANI\	CATY_PEACEIDLE_08_04.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009e025	00000008	.\CHARACTER\MONSTER\ANI\	CATY_PEACEIDLE_08_05.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009e026	00000008	.\CHARACTER\MONSTER\ANI\	CATY_PEACEIDLE_08_06.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009e027	00000008	.\CHARACTER\MONSTER\ANI\	CATY_PEACEIDLE_08_07.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009e000	00000001	.\CHARACTER\MONSTER\ANI\	CATY_PEACESTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009e010	00000001	.\CHARACTER\MONSTER\ANI\	CATY_PEACEWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009e090	00000002	.\CHARACTER\MONSTER\ANI\	CATY_WARATTACK_02_00.ANI	1	18	0	0	0	0	0	0	0	0	0	
0009e091	00000002	.\CHARACTER\MONSTER\ANI\	CATY_WARATTACK_02_01.ANI	1	19	0	0	0	0	0	0	0	0	0	
0009e0b0	00000001	.\CHARACTER\MONSTER\ANI\	CATY_WARCORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009e0a0	00000001	.\CHARACTER\MONSTER\ANI\	CATY_WARDIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009e0c0	00000001	.\CHARACTER\MONSTER\ANI\	CATY_WARFORCEATTACK_01_00.ANI	1	23	0	0	0	0	0	0	0	0	0	
000760e0	00000001	.\CHARACTER\MONSTER\ANI\	CHAMPION_PEACECRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00076020	00000001	.\CHARACTER\MONSTER\ANI\	CHAMPION_PEACEIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00076000	00000001	.\CHARACTER\MONSTER\ANI\	CHAMPION_PEACESTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00076010	00000001	.\CHARACTER\MONSTER\ANI\	CHAMPION_PEACEWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00076090	00000002	.\CHARACTER\MONSTER\ANI\	CHAMPION_WARATTACK_02_00.ANI	1	20	0	0	0	0	0	0	0	0	0	
00076091	00000002	.\CHARACTER\MONSTER\ANI\	CHAMPION_WARATTACK_02_01.ANI	1	23	0	0	0	0	0	0	0	0	0	
000760b0	00000001	.\CHARACTER\MONSTER\ANI\	CHAMPION_WARCORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000760f0	00000001	.\CHARACTER\MONSTER\ANI\	CHAMPION_WARCRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000760a0	00000001	.\CHARACTER\MONSTER\ANI\	CHAMPION_WARDIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000760c0	00000001	.\CHARACTER\MONSTER\ANI\	CHAMPION_WARFORCEATTACK_01_00.ANI	1	23	0	0	0	0	0	0	0	0	0	
000760d0	00000001	.\CHARACTER\MONSTER\ANI\	CHAMPION_WARFORCESUPPORT_01_00.ANI	1	0	0	0	0	0	0	0	0	0	0	
00076060	00000001	.\CHARACTER\MONSTER\ANI\	CHAMPION_WARIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00076080	00000001	.\CHARACTER\MONSTER\ANI\	CHAMPION_WARPOWERUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00076040	00000001	.\CHARACTER\MONSTER\ANI\	CHAMPION_WARSTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00076050	00000001	.\CHARACTER\MONSTER\ANI\	CHAMPION_WARWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000b9030	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTYSANTA_PEACEDAMAGE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000b9020	00000002	.\CHARACTER\MONSTER\ANI\	CHOOTYSANTA_PEACEIDLE_02_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000b9021	00000002	.\CHARACTER\MONSTER\ANI\	CHOOTYSANTA_PEACEIDLE_02_01.ANI	0	0	0	0	0	0	0	0	0	0	0	
000b9000	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTYSANTA_PEACESTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000b9010	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTYSANTA_PEACEWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000b9090	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTYSANTA_WARATTACK_01_00.ANI	1	18	0	0	0	0	0	0	0	0	0	
000b90b0	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTYSANTA_WARCORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000b90a0	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTYSANTA_WARDIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000b90c0	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTYSANTA_WARFORCEATTACK_01_00.ANI	1	23	0	0	0	0	0	0	0	0	0	
000b9050	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTYSANTA_WARWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00059030	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTY_PEACEDAMAGE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00059020	00000002	.\CHARACTER\MONSTER\ANI\	CHOOTY_PEACEIDLE_02_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00059021	00000002	.\CHARACTER\MONSTER\ANI\	CHOOTY_PEACEIDLE_02_01.ANI	0	0	0	0	0	0	0	0	0	0	0	
00059000	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTY_PEACESTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00059010	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTY_PEACEWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00059090	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTY_WARATTACK_01_00.ANI	1	18	0	0	0	0	0	0	0	0	0	
000590b0	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTY_WARCORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000590a0	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTY_WARDIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000590c0	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTY_WARFORCEATTACK_01_00.ANI	1	23	0	0	0	0	0	0	0	0	0	
00059050	00000001	.\CHARACTER\MONSTER\ANI\	CHOOTY_WARWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
001600e0	00000001	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_PEACECRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00160020	00000001	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_PEACEIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00160000	00000001	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_PEACESTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00160010	00000001	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_PEACEWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00160090	00000005	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_WARATTACK_05_00.ANI	1	19	0	0	0	0	0	0	0	0	0	
00160091	00000005	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_WARATTACK_05_01.ANI	1	20	0	0	0	0	0	0	0	0	0	
00160092	00000005	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_WARATTACK_05_02.ANI	1	18	0	0	0	0	0	0	0	0	0	
00160093	00000005	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_WARATTACK_05_03.ANI	1	19	0	0	0	0	0	0	0	0	0	
00160094	00000005	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_WARATTACK_05_04.ANI	1	25	0	0	0	0	0	0	0	0	0	
001600b0	00000001	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_WARCORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
001600f0	00000001	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_WARCRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
001600a0	00000001	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_WARDIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
001600c0	00000001	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_WARFORCEATTACK_01_00.ANI	1	23	0	0	0	0	0	0	0	0	0	
001600d0	00000001	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_WARFORCESUPPORT_01_00.ANI	1	7	0	0	0	0	0	0	0	0	0	
00160060	00000001	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_WARIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00160040	00000001	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_WARSTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00160050	00000001	.\CHARACTER\MONSTER\ANI\	CHREMULCHIEF_WARWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000ee030	00000001	.\CHARACTER\MONSTER\ANI\	CLAK_PEACEDAMAGE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000ee020	00000003	.\CHARACTER\MONSTER\ANI\	CLAK_PEACEIDLE_03_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000ee021	00000003	.\CHARACTER\MONSTER\ANI\	CLAK_PEACEIDLE_03_01.ANI	0	0	0	0	0	0	0	0	0	0	0	
000ee022	00000003	.\CHARACTER\MONSTER\ANI\	CLAK_PEACEIDLE_03_02.ANI	0	0	0	0	0	0	0	0	0	0	0	
000ee000	00000001	.\CHARACTER\MONSTER\ANI\	CLAK_PEACESTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000ee010	00000001	.\CHARACTER\MONSTER\ANI\	CLAK_PEACEWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000ee090	00000003	.\CHARACTER\MONSTER\ANI\	CLAK_WARATTACK_03_00.ANI	1	22	0	0	0	0	0	0	0	0	0	
000ee091	00000003	.\CHARACTER\MONSTER\ANI\	CLAK_WARATTACK_03_01.ANI	2	26	27	0	0	0	0	0	0	0	0	
000ee092	00000003	.\CHARACTER\MONSTER\ANI\	CLAK_WARATTACK_03_02.ANI	2	21	23	0	0	0	0	0	0	0	0	
000ee0b0	00000001	.\CHARACTER\MONSTER\ANI\	CLAK_WARCORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000ee070	00000001	.\CHARACTER\MONSTER\ANI\	CLAK_WARDAMAGE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000ee0a0	00000001	.\CHARACTER\MONSTER\ANI\	CLAK_WARDIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000ee0c0	00000001	.\CHARACTER\MONSTER\ANI\	CLAK_WARFORCEATTACK_01_00.ANI	1	23	0	0	0	0	0	0	0	0	0	
000ee0d0	00000001	.\CHARACTER\MONSTER\ANI\	CLAK_WARFORCESUPPORT_01_00.ANI	1	7	0	0	0	0	0	0	0	0	0	
000ee060	00000001	.\CHARACTER\MONSTER\ANI\	CLAK_WARIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000ee080	00000001	.\CHARACTER\MONSTER\ANI\	CLAK_WARPOWERUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000ee040	00000001	.\CHARACTER\MONSTER\ANI\	CLAK_WARSTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000ee050	00000001	.\CHARACTER\MONSTER\ANI\	CLAK_WARWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000370e0	00000001	.\CHARACTER\MONSTER\ANI\	CLOD_PEACECRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00037020	00000001	.\CHARACTER\MONSTER\ANI\	CLOD_PEACEIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00037000	00000001	.\CHARACTER\MONSTER\ANI\	CLOD_PEACESTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00037010	00000001	.\CHARACTER\MONSTER\ANI\	CLOD_PEACEWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00037090	00000002	.\CHARACTER\MONSTER\ANI\	CLOD_WARATTACK_02_00.ANI	1	23	0	0	0	0	0	0	0	0	0	
00037091	00000002	.\CHARACTER\MONSTER\ANI\	CLOD_WARATTACK_02_01.ANI	2	21	43	0	0	0	0	0	0	0	0	
000370b0	00000001	.\CHARACTER\MONSTER\ANI\	CLOD_WARCORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000370f0	00000001	.\CHARACTER\MONSTER\ANI\	CLOD_WARCRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000370a0	00000001	.\CHARACTER\MONSTER\ANI\	CLOD_WARDIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000370c0	00000001	.\CHARACTER\MONSTER\ANI\	CLOD_WARFORCEATTACK_01_00.ANI	1	23	0	0	0	0	0	0	0	0	0	
000370d0	00000001	.\CHARACTER\MONSTER\ANI\	CLOD_WARFORCESUPPORT_01_00.ANI	1	7	0	0	0	0	0	0	0	0	0	
00037060	00000001	.\CHARACTER\MONSTER\ANI\	CLOD_WARIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00037080	00000001	.\CHARACTER\MONSTER\ANI\	CLOD_WARPOWERUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00037040	00000001	.\CHARACTER\MONSTER\ANI\	CLOD_WARSTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00037050	00000001	.\CHARACTER\MONSTER\ANI\	CLOD_WARWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000740e0	00000001	.\CHARACTER\MONSTER\ANI\	COMMANDO_PEACECRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00074020	00000001	.\CHARACTER\MONSTER\ANI\	COMMANDO_PEACEIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00074000	00000001	.\CHARACTER\MONSTER\ANI\	COMMANDO_PEACESTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00074010	00000001	.\CHARACTER\MONSTER\ANI\	COMMANDO_PEACEWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00074090	00000002	.\CHARACTER\MONSTER\ANI\	COMMANDO_WARATTACK_02_00.ANI	1	24	0	0	0	0	0	0	0	0	0	
00074091	00000002	.\CHARACTER\MONSTER\ANI\	COMMANDO_WARATTACK_02_01.ANI	1	20	0	0	0	0	0	0	0	0	0	
000740b0	00000001	.\CHARACTER\MONSTER\ANI\	COMMANDO_WARCORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000740f0	00000001	.\CHARACTER\MONSTER\ANI\	COMMANDO_WARCRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000740a0	00000001	.\CHARACTER\MONSTER\ANI\	COMMANDO_WARDIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000740c0	00000001	.\CHARACTER\MONSTER\ANI\	COMMANDO_WARFORCEATTACK_01_00.ANI	1	23	0	0	0	0	0	0	0	0	0	
000740d0	00000001	.\CHARACTER\MONSTER\ANI\	COMMANDO_WARFORCESUPPORT_01_00.ANI	1	0	0	0	0	0	0	0	0	0	0	
00074060	00000001	.\CHARACTER\MONSTER\ANI\	COMMANDO_WARIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00074080	00000001	.\CHARACTER\MONSTER\ANI\	COMMANDO_WARPOWERUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00074040	00000001	.\CHARACTER\MONSTER\ANI\	COMMANDO_WARSTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00074050	00000001	.\CHARACTER\MONSTER\ANI\	COMMANDO_WARWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000a2020	00000001	.\CHARACTER\MONSTER\ANI\	CORHOLYSTONE_PEACEIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000a2000	00000001	.\CHARACTER\MONSTER\ANI\	CORHOLYSTONE_PEACESTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000a20b0	00000001	.\CHARACTER\MONSTER\ANI\	CORHOLYSTONE_WARCORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000a2070	00000001	.\CHARACTER\MONSTER\ANI\	CORHOLYSTONE_WARDAMAGE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000a20a0	00000001	.\CHARACTER\MONSTER\ANI\	CORHOLYSTONE_WARDIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000a2040	00000001	.\CHARACTER\MONSTER\ANI\	CORHOLYSTONE_WARSTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009b030	00000001	.\CHARACTER\MONSTER\ANI\	COTY_PEACEDAMAGE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009b020	00000008	.\CHARACTER\MONSTER\ANI\	COTY_PEACEIDLE_08_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009b021	00000008	.\CHARACTER\MONSTER\ANI\	COTY_PEACEIDLE_08_01.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009b022	00000008	.\CHARACTER\MONSTER\ANI\	COTY_PEACEIDLE_08_02.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009b023	00000008	.\CHARACTER\MONSTER\ANI\	COTY_PEACEIDLE_08_03.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009b024	00000008	.\CHARACTER\MONSTER\ANI\	COTY_PEACEIDLE_08_04.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009b025	00000008	.\CHARACTER\MONSTER\ANI\	COTY_PEACEIDLE_08_05.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009b026	00000008	.\CHARACTER\MONSTER\ANI\	COTY_PEACEIDLE_08_06.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009b027	00000008	.\CHARACTER\MONSTER\ANI\	COTY_PEACEIDLE_08_07.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009b000	00000001	.\CHARACTER\MONSTER\ANI\	COTY_PEACESTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009b010	00000001	.\CHARACTER\MONSTER\ANI\	COTY_PEACEWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009b090	00000002	.\CHARACTER\MONSTER\ANI\	COTY_WARATTACK_02_00.ANI	1	18	0	0	0	0	0	0	0	0	0	
0009b091	00000002	.\CHARACTER\MONSTER\ANI\	COTY_WARATTACK_02_01.ANI	1	19	0	0	0	0	0	0	0	0	0	
0009b0b0	00000001	.\CHARACTER\MONSTER\ANI\	COTY_WARCORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009b0a0	00000001	.\CHARACTER\MONSTER\ANI\	COTY_WARDIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
0009b0c0	00000001	.\CHARACTER\MONSTER\ANI\	COTY_WARFORCEATTACK_01_00.ANI	1	23	0	0	0	0	0	0	0	0	0	
000300e0	00000001	.\CHARACTER\MONSTER\ANI\	CRAWLERAXLE_PEACECRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030020	00000001	.\CHARACTER\MONSTER\ANI\	CRAWLERAXLE_PEACEIDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030000	00000001	.\CHARACTER\MONSTER\ANI\	CRAWLERAXLE_PEACESTAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030010	00000001	.\CHARACTER\MONSTER\ANI\	CRAWLERAXLE_PEACEWALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030090	00000004	.\CHARACTER\MONSTER\ANI\	CRAWLERAXLE_WARATTACK_04_00.ANI	1	19	0	0	0	0	0	0	0	0	0	
00030091	00000004	.\CHARACTER\MONSTER\ANI\	CRAWLERAXLE_WARATTACK_04_01.ANI	2	20	24	0	0	0	0	0	0	0	0	
00030092	00000004	.\CHARACTER\MONSTER\ANI\	CRAWLERAXLE_WARATTACK_04_02.ANI	1	30	0	0	0	0	0	0	0	0	0	
00030093	00000004	.\CHARACTER\MONSTER\ANI\	CRAWLERAXLE_WARATTACK_04_03.ANI	2	23	24	0	0	0	0	0	0	0	0	
000300b0	00000001	.\CHARACTER\MONSTER\ANI\	CRAWLERAXLE_WARCORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000300f0	00000001	.\CHARACTER\MONSTER\ANI\	CRAWLERAXLE_WARCRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000300a0	00000001	.\CHARACTER\MONSTER\ANI\	CRAWLERAXLE_WARDIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000300c0	00000001	.\CHARACTER\MONSTER\ANI\	CRAWLERAXLE_WARFORCEATTACK_01_00.ANI	1	23	0	0	0	0	0	0	0	0	0	
000300d0	00000001	.\CHARACTER\MONSTER\ANI\	CRAWLERAXLE_WARFORCESUPPORT_01_00.ANI	1	7	0	0	0	0	0	0	0	0	0	
