string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	float	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iacca36	1	800823	30	Проклятые Серьги Воды Гамма(1)	8	0	10	00110	1	-1	0	1	100	0	0	0	0	2000	0	1	0	2	0	0	1	0,300000012	0	0	0	0	0	0	1	1	1	1	1	tiacca36	0	0	
iacca37	1	800824	30	Проклятые Серьги Воды Бета	8	0	10	00110	1	-1	0	1	100	0	0	0	0	2000	0	1	0	3	0	0	1	0,300000012	0	0	0	0	0	0	1	1	1	1	1	tiacca37	0	0	
iacca38	1	800825	30	Проклятые Серьги Воды Сигма(3)	8	0	10	00110	1	-1	0	1	100	0	0	0	0	2000	0	1	0	4	0	0	1	0,300000012	0	0	0	0	0	0	1	1	1	1	1	tiacca38	0	0	
iacca39	1	800826	30	Проклятые Серьги Воды Дельта	8	0	10	00110	1	-1	0	1	100	0	0	0	0	2000	0	1	0	5	0	0	1	0,5	0	0	0	0	0	0	1	1	1	1	1	tiacca39	0	0	
iacca40	1	800827	30	Проклятые Серьги Воды Эта(5)	8	0	10	00110	1	-1	0	1	100	0	0	0	0	2000	0	1	0	6	0	0	1	0,5	0	0	0	0	0	0	1	1	1	1	1	tiacca40	0	0	
iacca41	1	800828	30	Проклятые Серьги Воды Тета	8	0	10	00110	1	-1	0	1	100	0	0	0	0	2000	0	1	0	7	0	0	1	0,5	0	0	0	0	0	0	1	1	1	1	1	tiacca41	0	0	
iacca42	1	800829	30	Проклятые Серьги Воды Гамма(7)	8	0	10	00110	1	-1	0	1	100	0	0	0	0	2000	0	1	0	8	0	0	1	0,5	0	0	0	0	0	0	1	1	1	1	1	tiacca42	0	0	
iacca43	1	80082A	29	Проклятые Серьги Огня Гамма(1)	8	0	10	00110	1	-1	0	1	100	0	0	0	0	2000	0	1	2	0	0	0	2	-0,050000001	0	0	0	0	0	0	1	1	1	1	1	tiacca43	0	0	
iacca44	1	80082B	29	Проклятые Серьги Огня Бета	8	0	10	00110	1	-1	0	1	100	0	0	0	0	2000	0	1	3	0	0	0	2	-0,050000001	0	0	0	0	0	0	1	1	1	1	1	tiacca44	0	0	
iacca45	1	80082C	29	Проклятые Серьги Огня Сигма(3)	8	0	10	00110	1	-1	0	1	100	0	0	0	0	2000	0	1	3	0	0	0	2	-0,079999998	0	0	0	0	0	0	1	1	1	1	1	tiacca45	0	0	
iacca46	1	80082D	29	Проклятые Серьги Огня Дельта	8	0	10	00110	1	-1	0	1	100	0	0	0	0	2000	0	1	4	0	0	0	2	-0,100000001	0	0	0	0	0	0	1	1	1	1	1	tiacca46	0	0	
iacca47	1	80082E	29	Проклятые Серьги Огня Эта(5)	8	0	10	00110	1	-1	0	1	100	0	0	0	0	2000	0	1	5	0	0	0	2	-0,050000001	0	0	0	0	0	0	1	1	1	1	1	tiacca47	0	0	
iacca48	1	80082F	29	Проклятые Серьги Огня Тета	8	0	10	00110	1	-1	0	1	100	0	0	0	0	2000	0	1	6	0	0	0	2	-0,079999998	0	0	0	0	0	0	1	1	1	1	1	tiacca48	0	0	
iacca49	1	800830	29	Проклятые Серьги Огня Гамма(7)	8	0	10	00110	1	-1	0	1	100	0	0	0	0	2000	0	1	7	0	0	0	2	-0,100000001	0	0	0	0	0	0	1	1	1	1	1	tiacca49	0	0	
iacca50	1	800831	37	Сияющие Серьги Огня Гамма(1)	8	0	10	00110	1	-1	0	1	150	0	0	0	0	3000	0	1	1	0	0	2	8	1	0	0	0	0	0	0	1	1	1	1	1	tiacca50	0	0	
iacca51	1	800832	37	Сияющие Серьги Огня Бета	8	0	10	00110	1	-1	0	1	150	0	0	0	0	3000	0	1	2	0	0	1	8	1	0	0	0	0	0	0	1	1	1	1	1	tiacca51	0	0	
iacca52	1	800833	37	Сияющие Серьги Огня Сигма(3)	8	0	10	00110	1	-1	0	1	150	0	0	0	0	3000	0	1	2	0	0	2	8	1	0	0	0	0	0	0	1	1	1	1	1	tiacca52	0	0	
iacca53	1	800834	37	Сияющие Серьги Огня Дельта	8	0	10	00110	1	-1	0	1	150	0	0	0	0	3000	0	1	3	0	0	3	8	1	0	0	0	0	0	0	1	1	1	1	1	tiacca53	0	0	
iacca54	1	800835	37	Сияющие Серьги Огня Эта(5)	8	0	10	00110	1	-1	0	1	150	0	0	0	0	3000	0	1	3	0	0	4	8	1	0	0	0	0	0	0	1	1	1	1	1	tiacca54	0	0	
iacca55	1	800836	37	Сияющие Серьги Огня Тета	8	0	10	00110	1	-1	0	1	150	0	0	0	0	3000	0	1	4	0	0	3	8	1	0	0	0	0	0	0	1	1	1	1	1	tiacca55	0	0	
iacca56	1	800837	37	Сияющие Серьги Огня Гамма(7)	8	0	10	00110	1	-1	0	1	150	0	0	0	0	3000	0	1	5	0	0	5	8	1	0	0	0	0	0	0	1	1	1	1	1	tiacca56	0	0	
iacca57	1	800838	37	Стихийные Плоские Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	4	3	3	2	1	0,25	0	0	0	0	0	0	1	1	1	1	1	tiacca57	0	0	
iacca58	1	800839	40	Стихийные Плоские Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	2	4	1	0,25	0	0	0	0	0	0	1	1	1	1	1	tiacca58	0	0	
iacca59	1	80083A	39	Стихийные Плоские Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	2	4	3	1	0,25	0	0	0	0	0	0	1	1	1	1	1	tiacca59	0	0	
iacca60	1	80083B	38	Стихийные Плоские Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	2	4	3	3	1	0,25	0	0	0	0	0	0	1	1	1	1	1	tiacca60	0	0	
iacca61	1	80083C	37	Стихийные Плоские Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	2	2	2	2	1	0,25	0	0	0	0	0	0	1	1	1	1	1	tiacca61	0	0	
iacca62	1	80083D	40	Стихийные Плоские Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	1	0,300000012	0	0	0	0	0	0	1	1	1	1	1	tiacca62	0	0	
iacca63	1	80083E	39	Стихийные Плоские Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	1	0,400000006	0	0	0	0	0	0	1	1	1	1	1	tiacca63	0	0	
iacca64	1	80083F	38	Стихийные Плоские Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	1	0,5	0	0	0	0	0	0	1	1	1	1	1	tiacca64	0	0	
iacca65	1	800840	37	Стихийные Мягкие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	4	3	3	2	7	0,100000001	4	5	0	0	0	0	1	1	1	1	1	tiacca65	0	0	
iacca66	1	800841	40	Стихийные Мягкие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	2	4	7	0,150000006	4	10	0	0	0	0	1	1	1	1	1	tiacca66	0	0	
iacca67	1	800842	39	Стихийные Мягкие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	2	4	3	7	0,150000006	4	10	0	0	0	0	1	1	1	1	1	tiacca67	0	0	
iacca68	1	800843	38	Стихийные Мягкие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	2	4	3	3	7	0,150000006	4	10	0	0	0	0	1	1	1	1	1	tiacca68	0	0	
iacca69	1	800844	37	Стихийные Мягкие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	2	2	2	2	7	0,200000003	4	15	0	0	0	0	1	1	1	1	1	tiacca69	0	0	
iacca70	1	800845	40	Стихийные Мягкие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	7	0,200000003	4	15	0	0	0	0	1	1	1	1	1	tiacca70	0	0	
iacca71	1	800846	39	Стихийные Мягкие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	7	0,200000003	4	15	0	0	0	0	1	1	1	1	1	tiacca71	0	0	
iacca72	1	800847	38	Стихийные Мягкие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	7	0,200000003	4	20	0	0	0	0	1	1	1	1	1	tiacca72	0	0	
iacca73	1	800848	37	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	4	3	3	2	7	0,100000001	6	0,100000001	0	0	0	0	1	1	1	1	1	tiacca73	0	0	
iacca74	1	800849	40	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	2	4	7	0,150000006	6	0,150000006	0	0	0	0	1	1	1	1	1	tiacca74	0	0	
iacca75	1	80084A	39	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	2	4	3	7	0,150000006	6	0,150000006	0	0	0	0	1	1	1	1	1	tiacca75	0	0	
iacca76	1	80084B	38	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	2	4	3	3	7	0,150000006	6	0,150000006	0	0	0	0	1	1	1	1	1	tiacca76	0	0	
iacca77	1	80084C	37	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	2	2	2	2	7	0,200000003	6	0,200000003	0	0	0	0	1	1	1	1	1	tiacca77	0	0	
iacca78	1	80084D	40	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	7	0,200000003	6	0,200000003	0	0	0	0	1	1	1	1	1	tiacca78	0	0	
iacca79	1	80084E	39	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	7	0,200000003	6	0,200000003	0	0	0	0	1	1	1	1	1	tiacca79	0	0	
iacca80	1	80084F	38	Стихийные Проклятые Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	7	0,200000003	6	0,25	0	0	0	0	1	1	1	1	1	tiacca80	0	0	
iacca81	1	800850	37	Стихийные Сияющие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	4	3	3	2	7	0,100000001	8	1	0	0	0	0	1	1	1	1	1	tiacca81	0	0	
iacca82	1	800851	40	Стихийные Сияющие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	2	4	7	0,150000006	8	1	0	0	0	0	1	1	1	1	1	tiacca82	0	0	
iacca83	1	800852	39	Стихийные Сияющие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	2	4	3	7	0,150000006	8	1	0	0	0	0	1	1	1	1	1	tiacca83	0	0	
iacca84	1	800853	38	Стихийные Сияющие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	2	4	3	3	7	0,150000006	8	1	0	0	0	0	1	1	1	1	1	tiacca84	0	0	
iacca85	1	800854	37	Стихийные Сияющие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	2	2	2	2	7	0,200000003	8	1	0	0	0	0	1	1	1	1	1	tiacca85	0	0	
iacca86	1	800855	40	Стихийные Сияющие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	7	0,200000003	8	1	0	0	0	0	1	1	1	1	1	tiacca86	0	0	
iacca87	1	800856	39	Стихийные Сияющие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	7	0,200000003	8	1	0	0	0	0	1	1	1	1	1	tiacca87	0	0	
iacca88	1	800857	38	Стихийные Сияющие Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	7	0,200000003	8	1	0	0	0	0	1	1	1	1	1	tiacca88	0	0	
iacca89	1	800858	37	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	4	3	3	2	6	0,100000001	4	5	0	0	0	0	1	1	1	1	1	tiacca89	0	0	
iacca90	1	800859	40	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	2	4	6	0,150000006	4	10	0	0	0	0	1	1	1	1	1	tiacca90	0	0	
iacca91	1	80085A	39	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	2	4	3	6	0,150000006	4	10	0	0	0	0	1	1	1	1	1	tiacca91	0	0	
iacca92	1	80085B	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	2	4	3	3	6	0,150000006	4	10	0	0	0	0	1	1	1	1	1	tiacca92	0	0	
iacca93	1	80085C	37	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	2	2	2	2	6	0,200000003	4	15	0	0	0	0	1	1	1	1	1	tiacca93	0	0	
iacca94	1	80085D	40	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	6	0,200000003	4	15	0	0	0	0	1	1	1	1	1	tiacca94	0	0	
iacca95	1	80085E	39	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	6	0,200000003	4	15	0	0	0	0	1	1	1	1	1	tiacca95	0	0	
iacca96	1	80085F	38	Стихийные Могильные Серьги	8	0	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	6	0,25	4	20	0	0	0	0	1	1	1	1	1	tiacca96	0	0	
iacca97	1	800860	146	Серьги Штурмовика Омега(SET1-M)	8	7	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	7	0,25	6	0,25	0	0	0	0	1	1	1	1	1	tiacca97	0	0	
iacca98	1	800861	147	Серьги Штурмовика Эпсилон(SET1-R)	8	7	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	6	0,25	4	20	0	0	0	0	1	1	1	1	1	tiacca98	0	0	
iacca99	1	800862	148	Серьги Штурмовика Омикрон(SET1-F)	8	7	10	00110	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	7	0,25	6	0,25	0	0	0	0	1	1	1	1	1	tiacca99	0	0	
iacpc01	1	800863	208	Амулет, только для компьютерных клубов	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	4	4	4	4	6	0,25	0	0	0	0	0	0	1	0	0	0	1	tiacpc01	0	0	
iacpc02	1	800864	209	Амулет, только для компьютерных клубов	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	4	4	4	4	7	0,200000003	0	0	0	0	0	0	1	0	0	0	1	tiacpc02	0	0	
iacpc03	1	800865	210	Амулет, только для компьютерных клубов	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	4	4	4	4	4	20	0	0	0	0	0	0	1	0	0	0	1	tiacpc03	0	0	
iaccb04	0	800866	0	Серьги Священного Альянса103	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb04	0	0	
iaccb05	0	800867	0	Серьги Священного Альянса104	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb05	0	0	
iaccb06	0	800868	0	Серьги Священного Альянса105	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb06	0	0	
iaccb07	0	800869	0	Серьги Священного Альянса106	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb07	0	0	
iaccb08	0	80086A	0	Серьги Священного Альянса107	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb08	0	0	
iaccb09	0	80086B	0	Серьги Священного Альянса108	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb09	0	0	
iaccb10	0	80086C	0	Серьги Священного Альянса109	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb10	0	0	
iaccb11	0	80086D	0	Серьги Священного Альянса110	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb11	0	0	
iaccb12	0	80086E	0	Серьги Священного Альянса111	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb12	0	0	
iaccb13	0	80086F	0	Серьги Священного Альянса112	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb13	0	0	
iaccb14	0	800870	0	Серьги Священного Альянса113	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb14	0	0	
iaccb15	0	800871	0	Серьги Священного Альянса114	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb15	0	0	
iaccb16	0	800872	0	Серьги Священного Альянса115	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb16	0	0	
iaccb17	0	800873	0	Серьги Священного Альянса116	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb17	0	0	
iaccb18	0	800874	0	Серьги Священного Альянса117	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb18	0	0	
iaccb19	0	800875	0	Серьги Священного Альянса118	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb19	0	0	
iaccb20	0	800876	0	Серьги Священного Альянса119	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb20	0	0	
iaccb21	0	800877	0	Серьги Священного Альянса120	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb21	0	0	
iaccb22	0	800878	0	Серьги Священного Альянса121	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb22	0	0	
iaccb23	0	800879	0	Серьги Священного Альянса122	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb23	0	0	
iaccb24	0	80087A	0	Серьги Священного Альянса123	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb24	0	0	
iaccb25	0	80087B	0	Серьги Священного Альянса124	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb25	0	0	
iaccb26	0	80087C	0	Серьги Священного Альянса125	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb26	0	0	
iaccb27	0	80087D	0	Серьги Священного Альянса126	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb27	0	0	
iaccb28	0	80087E	0	Серьги Священного Альянса127	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb28	0	0	
iaccb29	0	80087F	0	Серьги Священного Альянса128	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb29	0	0	
iaccb30	0	800880	0	Серьги Священного Альянса129	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb30	0	0	
iaccb31	0	800881	0	Серьги Священного Альянса130	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb31	0	0	
iaccb32	0	800882	0	Серьги Священного Альянса131	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb32	0	0	
iaccb33	0	800883	0	Серьги Священного Альянса132	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb33	0	0	
iaccb34	0	800884	0	Серьги Священного Альянса133	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb34	0	0	
iaccb35	0	800885	0	Серьги Священного Альянса134	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb35	0	0	
iaccb36	0	800886	0	Серьги Священного Альянса135	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb36	0	0	
iaccb37	0	800887	0	Серьги Священного Альянса136	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb37	0	0	
iaccb38	0	800888	0	Серьги Священного Альянса137	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb38	0	0	
iaccb39	0	800889	0	Серьги Священного Альянса138	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb39	0	0	
iaccb40	0	80088A	0	Серьги Священного Альянса139	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb40	0	0	
iaccb41	0	80088B	0	Серьги Священного Альянса140	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb41	0	0	
iaccb42	0	80088C	0	Серьги Священного Альянса141	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb42	0	0	
iaccb43	0	80088D	0	Серьги Священного Альянса142	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb43	0	0	
iaccb44	0	80088E	0	Серьги Священного Альянса143	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb44	0	0	
iaccb45	0	80088F	0	Серьги Священного Альянса144	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb45	0	0	
iaccb46	0	800890	0	Серьги Священного Альянса145	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb46	0	0	
iaccb47	0	800891	0	Серьги Священного Альянса146	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb47	0	0	
iaccb48	0	800892	0	Серьги Священного Альянса147	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb48	0	0	
iaccb49	0	800893	0	Серьги Священного Альянса148	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb49	0	0	
iaccb50	0	800894	0	Серьги Священного Альянса149	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb50	0	0	
iaccb51	0	800895	0	Серьги Священного Альянса150	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb51	0	0	
iaccb52	0	800896	0	Серьги Священного Альянса151	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb52	0	0	
iaccb53	0	800897	0	Серьги Священного Альянса152	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb53	0	0	
iaccb54	0	800898	0	Серьги Священного Альянса153	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb54	0	0	
iaccb55	0	800899	0	Серьги Священного Альянса154	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb55	0	0	
iaccb56	0	80089A	0	Серьги Священного Альянса155	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb56	0	0	
iaccb57	0	80089B	0	Серьги Священного Альянса156	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb57	0	0	
iaccb58	0	80089C	0	Серьги Священного Альянса157	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb58	0	0	
iaccb59	0	80089D	0	Серьги Священного Альянса158	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb59	0	0	
iaccb60	0	80089E	0	Серьги Священного Альянса159	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb60	0	0	
iaccb61	0	80089F	0	Серьги Священного Альянса160	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb61	0	0	
iaccb62	0	8008A0	0	Серьги Священного Альянса161	8	0	10	00110	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaccb62	0	0	
