clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	word	word	word	word	float	float	dword	END
ihqfy50	Тип С-Крит  Освященная Тиара [48	8000F8	126	00110	5	0	0	137280	0	0	0	0	7383	1	1	1	1	2124	1	0	0	-1	3	0	7	0	0	48	3	-1	99	-1	0	0	0	40	4	15	16	26	19	0	0	0	0,059999999	0,029999999	12	8	0	0	1463	0	0	0	0	0,5	0,093245	0	
ihqfz50	Тип С-Антимагия  Освященная Тиара [48	8000F8	126	00110	5	0	0	137280	0	0	0	0	7383	1	1	1	1	2125	1	0	0	-1	3	0	7	0	0	48	3	-1	99	-1	0	0	0	40	4	15	16	26	29	0	0	0	0,059999999	0,029999999	12	4	0	0	1463	0	0	0	0	0,5	0,093245	0	
ihqwq47	Тип С-Увеличение НР/FP  Величественная Тиара [45	80004C	83	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2126	1	0	0	-1	3	0	7	0	0	45	0	-1	68	-1	0	0	0	80	2	3	5	0	0	0	0	0	5	0,059999999	0	0	0	0	1677	0	0	0	0	0,5	0,093241997	0	
ihqwr47	Тип С-Точность  Величественная Тиара [45	80004C	83	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2127	1	0	0	-1	3	0	7	0	0	45	0	-1	68	-1	0	0	0	80	1	3	0	0	0	0	0	0	10	0	0	0	0	0	1677	0	0	0	0	0,5	0,093241997	0	
ihqws47	Тип С-Урон  Величественная Тиара [45	80004C	83	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2128	1	0	0	-1	3	0	7	0	0	45	0	-1	68	-1	0	0	0	80	2	3	6	0	0	0	0	0	5	0,050000001	0	0	0	0	1677	0	0	0	0	0,5	0,093241997	0	
ihqwt47	Тип С-Защита  Величественная Тиара [45	80004C	83	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2129	1	0	0	-1	3	0	7	0	0	45	0	-1	68	-1	0	0	0	80	2	3	7	0	0	0	0	0	5	0,100000001	0	0	0	0	1677	0	0	0	0	0,5	0,093241997	0	
ihqwu47	Тип С-Увеличение НР  Величественная Тиара [45	80004C	83	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2130	1	0	0	-1	3	0	7	0	0	45	0	-1	68	-1	0	0	0	80	2	3	30	0	0	0	0	0	5	0,100000001	0	0	0	0	1677	0	0	0	0	0,5	0,093241997	0	
ihqwv47	Тип С-Блок Щитом  Величественная Тиара [45	80004C	83	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2131	1	0	0	-1	3	0	7	0	0	45	0	-1	68	-1	0	0	0	80	2	3	28	0	0	0	0	0	5	1	0	0	0	0	1677	0	0	0	0	0,5	0,093241997	0	
ihqww47	Тип С-Вампиризм  Величественная Тиара [45	80004C	83	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2132	1	0	0	-1	3	0	7	0	0	45	0	-1	68	-1	0	0	0	80	2	3	17	0	0	0	0	0	5	0,039999999	0	0	0	0	1677	0	0	0	0	0,5	0,093241997	0	
ihqwx47	Тип С-Очищение  Величественная Тиара [45	80004C	83	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2133	1	0	0	-1	3	0	7	0	0	45	0	-1	68	-1	0	0	0	80	2	3	31	0	0	0	0	0	5	-0,100000001	0	0	0	0	1677	0	0	0	0	0,5	0,093241997	0	
ihqwy47	Тип С-Крит  Величественная Тиара [45	80004C	83	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2134	1	0	0	-1	3	0	7	0	0	45	0	-1	68	-1	0	0	0	80	2	3	19	0	0	0	0	0	5	8	0	0	0	0	1677	0	0	0	0	0,5	0,093241997	0	
ihqwz47	Тип С-Антимагия  Величественная Тиара [45	80004C	83	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2135	1	0	0	-1	3	0	7	0	0	45	0	-1	68	-1	0	0	0	80	2	3	29	0	0	0	0	0	5	4	0	0	0	0	1677	0	0	0	0	0,5	0,093241997	0	
ihqrq47	Тип С-Увеличение НР/FP  Величественная Тиара [45	8000A0	104	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2136	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	0	2	12	5	0	0	0	0	0	0,200000003	0,059999999	0	0	0	0	1244	3	3	3	3	0,5	0,107920997	0	
ihqrr47	Тип С-Точность  Величественная Тиара [45	8000A0	104	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2137	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	0	2	12	3	0	0	0	0	0	0,200000003	5	0	0	0	0	1244	3	3	3	3	0,5	0,107920997	0	
ihqrs47	Тип С-Урон  Величественная Тиара [45	8000A0	104	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2138	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	0	2	12	6	0	0	0	0	0	0,200000003	0,050000001	0	0	0	0	1244	3	3	3	3	0,5	0,107920997	0	
ihqrt47	Тип С-Защита  Величественная Тиара [45	8000A0	104	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2139	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	0	2	12	7	0	0	0	0	0	0,200000003	0,100000001	0	0	0	0	1244	3	3	3	3	0,5	0,107920997	0	
ihqru47	Тип С-Увеличение НР  Величественная Тиара [45	8000A0	104	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2140	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	0	2	12	30	0	0	0	0	0	0,200000003	0,100000001	0	0	0	0	1244	3	3	3	3	0,5	0,107920997	0	
ihqrv47	Тип С-Блок Щитом  Величественная Тиара [45	8000A0	104	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2141	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	0	2	12	28	0	0	0	0	0	0,200000003	1	0	0	0	0	1244	3	3	3	3	0,5	0,107920997	0	
ihqrw47	Тип С-Вампиризм  Величественная Тиара [45	8000A0	104	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2142	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	0	2	12	17	0	0	0	0	0	0,200000003	0,039999999	0	0	0	0	1244	3	3	3	3	0,5	0,107920997	0	
ihqrx47	Тип С-Очищение  Величественная Тиара [45	8000A0	104	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2143	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	0	2	12	31	0	0	0	0	0	0,200000003	-0,100000001	0	0	0	0	1244	3	3	3	3	0,5	0,107920997	0	
ihqry47	Тип С-Крит  Величественная Тиара [45	8000A0	104	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2144	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	0	2	12	19	0	0	0	0	0	0,200000003	8	0	0	0	0	1244	3	3	3	3	0,5	0,107920997	0	
ihqrz47	Тип С-Антимагия  Величественная Тиара [45	8000A0	104	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2145	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	0	2	12	29	0	0	0	0	0	0,200000003	4	0	0	0	0	1244	3	3	3	3	0,5	0,107920997	0	
ihqfq47	Тип С-Увеличение НР/FP  Освященная Тиара [45	8000F4	125	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2146	1	0	0	-1	3	0	7	0	0	45	3	-1	50	-1	0	0	0	40	4	15	16	26	5	0	0	0	0,059999999	0,029999999	12	0,059999999	0	0	1293	0	0	0	0	0,5	0,107920997	0	
ihqfr47	Тип С-Точность  Освященная Тиара [45	8000F4	125	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2147	1	0	0	-1	3	0	7	0	0	45	3	-1	50	-1	0	0	0	40	4	15	16	26	3	0	0	0	0,059999999	0,029999999	12	5	0	0	1293	0	0	0	0	0,5	0,107920997	0	
ihqfs47	Тип С-Урон  Освященная Тиара [45	8000F4	125	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2148	1	0	0	-1	3	0	7	0	0	45	3	-1	50	-1	0	0	0	40	4	15	16	26	6	0	0	0	0,059999999	0,029999999	12	0,050000001	0	0	1293	0	0	0	0	0,5	0,107920997	0	
ihqft47	Тип С-Защита  Освященная Тиара [45	8000F4	125	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2149	1	0	0	-1	3	0	7	0	0	45	3	-1	50	-1	0	0	0	40	4	15	16	26	7	0	0	0	0,059999999	0,029999999	12	0,100000001	0	0	1293	0	0	0	0	0,5	0,107920997	0	
ihqfu47	Тип С-Увеличение НР  Освященная Тиара [45	8000F4	125	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2150	1	0	0	-1	3	0	7	0	0	45	3	-1	50	-1	0	0	0	40	4	15	16	26	30	0	0	0	0,059999999	0,029999999	12	0,100000001	0	0	1293	0	0	0	0	0,5	0,107920997	0	
ihqfv47	Тип С-Блок Щитом  Освященная Тиара [45	8000F4	125	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2151	1	0	0	-1	3	0	7	0	0	45	3	-1	50	-1	0	0	0	40	4	15	16	26	28	0	0	0	0,059999999	0,029999999	12	1	0	0	1293	0	0	0	0	0,5	0,107920997	0	
ihqfw47	Тип С-Вампиризм  Освященная Тиара [45	8000F4	125	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2152	1	0	0	-1	3	0	7	0	0	45	3	-1	50	-1	0	0	0	40	4	15	16	26	17	0	0	0	0,059999999	0,029999999	12	0,039999999	0	0	1293	0	0	0	0	0,5	0,107920997	0	
ihqfx47	Тип С-Очищение  Освященная Тиара [45	8000F4	125	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2153	1	0	0	-1	3	0	7	0	0	45	3	-1	50	-1	0	0	0	40	4	15	16	26	31	0	0	0	0,059999999	0,029999999	12	-0,100000001	0	0	1293	0	0	0	0	0,5	0,107920997	0	
ihqfy47	Тип С-Крит  Освященная Тиара [45	8000F4	125	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2154	1	0	0	-1	3	0	7	0	0	45	3	-1	50	-1	0	0	0	40	4	15	16	26	19	0	0	0	0,059999999	0,029999999	12	8	0	0	1293	0	0	0	0	0,5	0,107920997	0	
ihqfz47	Тип С-Антимагия  Освященная Тиара [45	8000F4	125	00110	5	0	0	127930	0	0	0	0	6396	1	1	1	1	2155	1	0	0	-1	3	0	7	0	0	45	3	-1	50	-1	0	0	0	40	4	15	16	26	29	0	0	0	0,059999999	0,029999999	12	4	0	0	1293	0	0	0	0	0,5	0,107920997	0	
ihqwq45	Тип С-Увеличение НР/FP  Величественная Тиара [43	800048	82	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2156	1	0	0	-1	3	0	7	0	0	43	0	-1	54	-1	0	0	0	80	2	3	5	0	0	0	0	0	5	0,059999999	0	0	0	0	1456	0	0	0	0	0,5	0,108782999	0	
ihqwr45	Тип С-Точность  Величественная Тиара [43	800048	82	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2157	1	0	0	-1	3	0	7	0	0	43	0	-1	54	-1	0	0	0	80	1	3	0	0	0	0	0	0	10	0	0	0	0	0	1456	0	0	0	0	0,5	0,108782999	0	
ihqws45	Тип С-Урон  Величественная Тиара [43	800048	82	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2158	1	0	0	-1	3	0	7	0	0	43	0	-1	54	-1	0	0	0	80	2	3	6	0	0	0	0	0	5	0,050000001	0	0	0	0	1456	0	0	0	0	0,5	0,108782999	0	
ihqwt45	Тип С-Защита  Величественная Тиара [43	800048	82	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2159	1	0	0	-1	3	0	7	0	0	43	0	-1	54	-1	0	0	0	80	2	3	7	0	0	0	0	0	5	0,100000001	0	0	0	0	1456	0	0	0	0	0,5	0,108782999	0	
ihqwu45	Тип С-Увеличение НР  Величественная Тиара [43	800048	82	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2160	1	0	0	-1	3	0	7	0	0	43	0	-1	54	-1	0	0	0	80	2	3	30	0	0	0	0	0	5	0,100000001	0	0	0	0	1456	0	0	0	0	0,5	0,108782999	0	
ihqwv45	Тип С-Блок Щитом  Величественная Тиара [43	800048	82	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2161	1	0	0	-1	3	0	7	0	0	43	0	-1	54	-1	0	0	0	80	2	3	28	0	0	0	0	0	5	1	0	0	0	0	1456	0	0	0	0	0,5	0,108782999	0	
ihqww45	Тип С-Вампиризм  Величественная Тиара [43	800048	82	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2162	1	0	0	-1	3	0	7	0	0	43	0	-1	54	-1	0	0	0	80	2	3	17	0	0	0	0	0	5	0,039999999	0	0	0	0	1456	0	0	0	0	0,5	0,108782999	0	
ihqwx45	Тип С-Очищение  Величественная Тиара [43	800048	82	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2163	1	0	0	-1	3	0	7	0	0	43	0	-1	54	-1	0	0	0	80	2	3	31	0	0	0	0	0	5	-0,100000001	0	0	0	0	1456	0	0	0	0	0,5	0,108782999	0	
ihqwy45	Тип С-Крит  Величественная Тиара [43	800048	82	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2164	1	0	0	-1	3	0	7	0	0	43	0	-1	54	-1	0	0	0	80	2	3	19	0	0	0	0	0	5	8	0	0	0	0	1456	0	0	0	0	0,5	0,108782999	0	
ihqwz45	Тип С-Антимагия  Величественная Тиара [43	800048	82	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2165	1	0	0	-1	3	0	7	0	0	43	0	-1	54	-1	0	0	0	80	2	3	29	0	0	0	0	0	5	4	0	0	0	0	1456	0	0	0	0	0,5	0,108782999	0	
ihqrq45	Тип С-Увеличение НР/FP  Благородная Тиара [43	80009C	103	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2166	1	0	0	-1	3	0	7	0	0	43	1	-1	54	-1	0	0	0	0	2	12	5	0	0	0	0	0	0,200000003	0,059999999	0	0	0	0	1080	3	3	3	3	0,5	0,125569001	0	
ihqrr45	Тип С-Точность  Благородная Тиара [43	80009C	103	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2167	1	0	0	-1	3	0	7	0	0	43	1	-1	54	-1	0	0	0	0	2	12	3	0	0	0	0	0	0,200000003	5	0	0	0	0	1080	3	3	3	3	0,5	0,125569001	0	
ihqrs45	Тип С-Урон  Благородная Тиара [43	80009C	103	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2168	1	0	0	-1	3	0	7	0	0	43	1	-1	54	-1	0	0	0	0	2	12	6	0	0	0	0	0	0,200000003	0,050000001	0	0	0	0	1080	3	3	3	3	0,5	0,125569001	0	
ihqrt45	Тип С-Защита  Благородная Тиара [43	80009C	103	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2169	1	0	0	-1	3	0	7	0	0	43	1	-1	54	-1	0	0	0	0	2	12	7	0	0	0	0	0	0,200000003	0,100000001	0	0	0	0	1080	3	3	3	3	0,5	0,125569001	0	
ihqru45	Тип С-Увеличение НР  Благородная Тиара [43	80009C	103	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2170	1	0	0	-1	3	0	7	0	0	43	1	-1	54	-1	0	0	0	0	2	12	30	0	0	0	0	0	0,200000003	0,100000001	0	0	0	0	1080	3	3	3	3	0,5	0,125569001	0	
ihqrv45	Тип С-Блок Щитом  Благородная Тиара [43	80009C	103	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2171	1	0	0	-1	3	0	7	0	0	43	1	-1	54	-1	0	0	0	0	2	12	28	0	0	0	0	0	0,200000003	1	0	0	0	0	1080	3	3	3	3	0,5	0,125569001	0	
ihqrw45	Тип С-Вампиризм  Благородная Тиара [43	80009C	103	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2172	1	0	0	-1	3	0	7	0	0	43	1	-1	54	-1	0	0	0	0	2	12	17	0	0	0	0	0	0,200000003	0,039999999	0	0	0	0	1080	3	3	3	3	0,5	0,125569001	0	
ihqrx45	Тип С-Очищение  Благородная Тиара [43	80009C	103	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2173	1	0	0	-1	3	0	7	0	0	43	1	-1	54	-1	0	0	0	0	2	12	31	0	0	0	0	0	0,200000003	-0,100000001	0	0	0	0	1080	3	3	3	3	0,5	0,125569001	0	
ihqry45	Тип С-Крит  Благородная Тиара [43	80009C	103	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2174	1	0	0	-1	3	0	7	0	0	43	1	-1	54	-1	0	0	0	0	2	12	19	0	0	0	0	0	0,200000003	8	0	0	0	0	1080	3	3	3	3	0,5	0,125569001	0	
ihqrz45	Тип С-Антимагия  Благородная Тиара [43	80009C	103	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2175	1	0	0	-1	3	0	7	0	0	43	1	-1	54	-1	0	0	0	0	2	12	29	0	0	0	0	0	0,200000003	4	0	0	0	0	1080	3	3	3	3	0,5	0,125569001	0	
ihqfq45	Тип С-Увеличение НР/FP  Освященная Тиара [43	8000F0	124	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2176	1	0	0	-1	3	0	7	0	0	43	3	-1	41	-1	0	0	0	40	4	15	16	26	5	0	0	0	0,059999999	0,029999999	12	0,059999999	0	0	1122	0	0	0	0	0,5	0,125569001	0	
ihqfr45	Тип С-Точность  Освященная Тиара [43	8000F0	124	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2177	1	0	0	-1	3	0	7	0	0	43	3	-1	41	-1	0	0	0	40	4	15	16	26	3	0	0	0	0,059999999	0,029999999	12	5	0	0	1122	0	0	0	0	0,5	0,125569001	0	
ihqfs45	Тип С-Урон  Освященная Тиара [43	8000F0	124	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2178	1	0	0	-1	3	0	7	0	0	43	3	-1	41	-1	0	0	0	40	4	15	16	26	6	0	0	0	0,059999999	0,029999999	12	0,050000001	0	0	1122	0	0	0	0	0,5	0,125569001	0	
ihqft45	Тип С-Защита  Освященная Тиара [43	8000F0	124	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2179	1	0	0	-1	3	0	7	0	0	43	3	-1	41	-1	0	0	0	40	4	15	16	26	7	0	0	0	0,059999999	0,029999999	12	0,100000001	0	0	1122	0	0	0	0	0,5	0,125569001	0	
ihqfu45	Тип С-Увеличение НР  Освященная Тиара [43	8000F0	124	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2180	1	0	0	-1	3	0	7	0	0	43	3	-1	41	-1	0	0	0	40	4	15	16	26	30	0	0	0	0,059999999	0,029999999	12	0,100000001	0	0	1122	0	0	0	0	0,5	0,125569001	0	
ihqfv45	Тип С-Блок Щитом  Освященная Тиара [43	8000F0	124	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2181	1	0	0	-1	3	0	7	0	0	43	3	-1	41	-1	0	0	0	40	4	15	16	26	28	0	0	0	0,059999999	0,029999999	12	1	0	0	1122	0	0	0	0	0,5	0,125569001	0	
ihqfw45	Тип С-Вампиризм  Освященная Тиара [43	8000F0	124	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2182	1	0	0	-1	3	0	7	0	0	43	3	-1	41	-1	0	0	0	40	4	15	16	26	17	0	0	0	0,059999999	0,029999999	12	0,039999999	0	0	1122	0	0	0	0	0,5	0,125569001	0	
ihqfx45	Тип С-Очищение  Освященная Тиара [43	8000F0	124	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2183	1	0	0	-1	3	0	7	0	0	43	3	-1	41	-1	0	0	0	40	4	15	16	26	31	0	0	0	0,059999999	0,029999999	12	-0,100000001	0	0	1122	0	0	0	0	0,5	0,125569001	0	
ihqfy45	Тип С-Крит  Освященная Тиара [43	8000F0	124	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2184	1	0	0	-1	3	0	7	0	0	43	3	-1	41	-1	0	0	0	40	4	15	16	26	19	0	0	0	0,059999999	0,029999999	12	8	0	0	1122	0	0	0	0	0,5	0,125569001	0	
ihqfz45	Тип С-Антимагия  Освященная Тиара [43	8000F0	124	00110	5	0	0	109950	0	0	0	0	5497	1	1	1	1	2185	1	0	0	-1	3	0	7	0	0	43	3	-1	41	-1	0	0	0	40	4	15	16	26	29	0	0	0	0,059999999	0,029999999	12	4	0	0	1122	0	0	0	0	0,5	0,125569001	0	
ihqwq43	Тип С-Увеличение НР/FP  Величественная Тиара [41	800044	81	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2186	1	0	0	-1	3	0	7	0	0	41	0	-1	44	-1	0	0	0	80	2	3	5	0	0	0	0	0	5	0,059999999	0	0	0	0	1291	0	0	0	0	0,5	0,122869998	0	
ihqwr43	Тип С-Точность  Величественная Тиара [41	800044	81	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2187	1	0	0	-1	3	0	7	0	0	41	0	-1	44	-1	0	0	0	80	1	3	0	0	0	0	0	0	10	0	0	0	0	0	1291	0	0	0	0	0,5	0,122869998	0	
ihqws43	Тип С-Урон  Величественная Тиара [41	800044	81	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2188	1	0	0	-1	3	0	7	0	0	41	0	-1	44	-1	0	0	0	80	2	3	6	0	0	0	0	0	5	0,050000001	0	0	0	0	1291	0	0	0	0	0,5	0,122869998	0	
ihqwt43	Тип С-Защита  Величественная Тиара [41	800044	81	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2189	1	0	0	-1	3	0	7	0	0	41	0	-1	44	-1	0	0	0	80	2	3	7	0	0	0	0	0	5	0,100000001	0	0	0	0	1291	0	0	0	0	0,5	0,122869998	0	
ihqwu43	Тип С-Увеличение НР  Величественная Тиара [41	800044	81	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2190	1	0	0	-1	3	0	7	0	0	41	0	-1	44	-1	0	0	0	80	2	3	30	0	0	0	0	0	5	0,100000001	0	0	0	0	1291	0	0	0	0	0,5	0,122869998	0	
ihqwv43	Тип С-Блок Щитом  Величественная Тиара [41	800044	81	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2191	1	0	0	-1	3	0	7	0	0	41	0	-1	44	-1	0	0	0	80	2	3	28	0	0	0	0	0	5	1	0	0	0	0	1291	0	0	0	0	0,5	0,122869998	0	
ihqww43	Тип С-Вампиризм  Величественная Тиара [41	800044	81	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2192	1	0	0	-1	3	0	7	0	0	41	0	-1	44	-1	0	0	0	80	2	3	17	0	0	0	0	0	5	0,039999999	0	0	0	0	1291	0	0	0	0	0,5	0,122869998	0	
ihqwx43	Тип С-Очищение  Величественная Тиара [41	800044	81	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2193	1	0	0	-1	3	0	7	0	0	41	0	-1	44	-1	0	0	0	80	2	3	31	0	0	0	0	0	5	-0,100000001	0	0	0	0	1291	0	0	0	0	0,5	0,122869998	0	
ihqwy43	Тип С-Крит  Величественная Тиара [41	800044	81	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2194	1	0	0	-1	3	0	7	0	0	41	0	-1	44	-1	0	0	0	80	2	3	19	0	0	0	0	0	5	8	0	0	0	0	1291	0	0	0	0	0,5	0,122869998	0	
ihqwz43	Тип С-Антимагия  Величественная Тиара [41	800044	81	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2195	1	0	0	-1	3	0	7	0	0	41	0	-1	44	-1	0	0	0	80	2	3	29	0	0	0	0	0	5	4	0	0	0	0	1291	0	0	0	0	0,5	0,122869998	0	
ihqrq43	Тип С-Увеличение НР/FP  Благородная Тиара [41	800098	102	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2196	1	0	0	-1	3	0	7	0	0	41	1	-1	44	-1	0	0	0	0	2	12	5	0	0	0	0	0	0,200000003	0,059999999	0	0	0	0	958	3	3	3	3	0,5	0,141485006	0	
ihqrr43	Тип С-Точность  Благородная Тиара [41	800098	102	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2197	1	0	0	-1	3	0	7	0	0	41	1	-1	44	-1	0	0	0	0	2	12	3	0	0	0	0	0	0,200000003	5	0	0	0	0	958	3	3	3	3	0,5	0,141485006	0	
ihqrs43	Тип С-Урон  Благородная Тиара [41	800098	102	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2198	1	0	0	-1	3	0	7	0	0	41	1	-1	44	-1	0	0	0	0	2	12	6	0	0	0	0	0	0,200000003	0,050000001	0	0	0	0	958	3	3	3	3	0,5	0,141485006	0	
ihqrt43	Тип С-Защита  Благородная Тиара [41	800098	102	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2199	1	0	0	-1	3	0	7	0	0	41	1	-1	44	-1	0	0	0	0	2	12	7	0	0	0	0	0	0,200000003	0,100000001	0	0	0	0	958	3	3	3	3	0,5	0,141485006	0	
ihqru43	Тип С-Увеличение НР  Благородная Тиара [41	800098	102	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2200	1	0	0	-1	3	0	7	0	0	41	1	-1	44	-1	0	0	0	0	2	12	30	0	0	0	0	0	0,200000003	0,100000001	0	0	0	0	958	3	3	3	3	0,5	0,141485006	0	
ihqrv43	Тип С-Блок Щитом  Благородная Тиара [41	800098	102	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2201	1	0	0	-1	3	0	7	0	0	41	1	-1	44	-1	0	0	0	0	2	12	28	0	0	0	0	0	0,200000003	1	0	0	0	0	958	3	3	3	3	0,5	0,141485006	0	
ihqrw43	Тип С-Вампиризм  Благородная Тиара [41	800098	102	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2202	1	0	0	-1	3	0	7	0	0	41	1	-1	44	-1	0	0	0	0	2	12	17	0	0	0	0	0	0,200000003	0,039999999	0	0	0	0	958	3	3	3	3	0,5	0,141485006	0	
ihqrx43	Тип С-Очищение  Благородная Тиара [41	800098	102	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2203	1	0	0	-1	3	0	7	0	0	41	1	-1	44	-1	0	0	0	0	2	12	31	0	0	0	0	0	0,200000003	-0,100000001	0	0	0	0	958	3	3	3	3	0,5	0,141485006	0	
ihqry43	Тип С-Крит  Благородная Тиара [41	800098	102	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2204	1	0	0	-1	3	0	7	0	0	41	1	-1	44	-1	0	0	0	0	2	12	19	0	0	0	0	0	0,200000003	8	0	0	0	0	958	3	3	3	3	0,5	0,141485006	0	
ihqrz43	Тип С-Антимагия  Благородная Тиара [41	800098	102	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2205	1	0	0	-1	3	0	7	0	0	41	1	-1	44	-1	0	0	0	0	2	12	29	0	0	0	0	0	0,200000003	4	0	0	0	0	958	3	3	3	3	0,5	0,141485006	0	
ihqfq43	Тип С-Увеличение НР/FP  Освященная Тиара [41	8000EC	123	00110	5	0	0	95480	0	0	0	0	4774	1	1	1	1	2206	1	0	0	-1	3	0	7	0	0	41	3	-1	35	-1	0	0	0	40	4	15	16	26	5	0	0	0	0,059999999	0,029999999	12	0,059999999	0	0	995	0	0	0	0	0,5	0,141485006	0	
