xeh	dword	byte	byte	byte	byte	string[32]	string[32]	string[32]	string[32]	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	float	float	float	float	float	float	float	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	float	float	float	float	float	float	float	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	float	float	float	float	float	float	float	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	float	float	float	float	float	float	float	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	float	float	float	float	float	float	float	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	float	float	float	float	float	float	float	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	float	float	float	float	float	float	float	dword	dword	dword	dword	dword	dword	dword	stb	byte	stb	byte	stb16	word	dword	dword	dword	dword	dword	byte	byte	word	word	word	float	float	string[512]	byte	byte	word	dword	dword	dword	xeh	stb12	xeh	byte	byte	byte	byte	hex	hex	hex	byte	byte	byte	byte	dword	dword	float	float	dword	float	float	END
Code	Icon	Class	IsActive	MastIndex	Lv	MastEngName	MastKorName	EngName	Name	Unk1	Unk2	Unk3	Unk4	Unk5	Unk6	Unk7	Unk8	Unk9	none	none	Unit1	Unit2	Unit3	Unit4	Unit5	Unit6	Unit7	Unk1	Unk2	Unk3	Unk4	Unk5	Unk6	Unk7	Unk8	Unk9	none	none	Unit1	Unit2	Unit3	Unit4	Unit5	Unit6	Unit7	Unk1	Unk2	Unk3	Unk4	Unk5	Unk6	Unk7	Unk8	Unk9	none	none	Unit1	Unit2	Unit3	Unit4	Unit5	Unit6	Unit7	Unk1	Unk2	Unk3	Unk4	Unk5	Unk6	Unk7	Unk8	Unk9	none	none	Unit1	Unit2	Unit3	Unit4	Unit5	Unit6	Unit7	Unk1	Unk2	Unk3	Unk4	Unk5	Unk6	Unk7	Unk8	Unk9	none	none	Unit1	Unit2	Unit3	Unit4	Unit5	Unit6	Unit7	Unk1	Unk2	Unk3	Unk4	Unk5	Unk6	Unk7	Unk8	Unk9	none	none	Unit1	Unit2	Unit3	Unit4	Unit5	Unit6	Unit7	Unk1	Unk2	Unk3	Unk4	Unk5	Unk6	Unk7	Unk8	Unk9	none	none	Unit1	Unit2	Unit3	Unit4	Unit5	Unit6	Unit7	ContEffSec1	ContEffSec2	ContEffSec3	ContEffSec4	ContEffSec5	ContEffSec6	ContEffSec7	UsableRace	Class	ActableDst	NeedMastIndex	FixWeapon	none	none	none	none	none	IsFixShield	SpecialType	NeedSpecialType	NeedHP	NeedFP	NeedSP	ActDealy	BonusDistance	Description	EffectClass	none	none	IsCumulType	CumulCounter	NewEffCOunt	EffectCode	GradeLimit	RangeEffCode	none	none	none	none	none	none	none	none	none	none	none	AttNeedBt	none	1_2speed	2_3speed	none	1_2distance	2_3distance
62	23	0	1	0	0	-1	-1	0	Восстановитель HP+4000 [Быстрый 	1	37	37	37	37	37	37	37	1	0	0	4000	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Восстанавливает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
63	24	0	1	0	0	-1	-1	0	Восстановитель HP+5000 [Быстрый 	1	37	37	37	37	37	37	37	1	0	0	5000	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Восстанавливает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
64	67	0	1	0	0	-1	-1	0	Каштан	1	37	37	37	37	37	37	37	1	0	0	1000	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
65	68	0	1	0	0	-1	-1	0	Мармелад	1	37	37	37	37	37	37	37	1	0	0	1000	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
66	69	0	1	0	0	-1	-1	0	Спелая Хурма	1	37	37	37	37	37	37	37	1	0	0	2000	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
67	70	0	1	0	0	-1	-1	0	Елка из Рисовых Тортиков	1	37	37	37	37	37	37	37	1	0	0	2500	-1	-1	-1	-1	-1	-1	3	32	32	32	32	32	32	32	0	0	0	0,25	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
68	71	0	1	0	0	-1	-1	0	Елка из Полынных Рисовых Тортико	1	37	37	37	37	37	37	37	1	0	0	3600	-1	-1	-1	-1	-1	-1	3	32	32	32	32	32	32	32	0	0	0	0,25	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
69	67	0	1	0	0	-1	-1	0	Большай Каштан	1	37	37	37	37	37	37	37	1	0	0	6000	-1	-1	-1	-1	-1	-1	3	32	32	32	32	32	32	32	0	0	0	0,550000012	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
6A	61	0	1	0	0	-1	-1	0	Насыщенная Микстура Допинга 	3	32	32	32	32	32	32	32	0	0	0	0,200000003	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает атаку на 20%	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
6B	62	0	1	0	0	-1	-1	0	Усиленное Зелье Ярости 	3	32	32	32	32	32	32	32	0	0	0	0,200000003	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает атаку на 20%	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
6C	63	0	1	0	0	-1	-1	0	Программатор Ненависти Мк.II 	3	32	32	32	32	32	32	32	0	0	0	0,200000003	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает атаку на 20%	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
6D	72	0	1	0	0	-1	-1	0	Земляной Орех	1	37	37	37	37	37	37	37	1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
6E	73	0	1	0	0	-1	-1	0	Грецкий Орех	1	37	37	37	37	37	37	37	1	0	0	1300	-1	-1	-1	-1	-1	-1	3	32	32	32	32	32	32	32	0	0	0	0,25	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
6F	74	0	1	0	0	-1	-1	0	Кедровый Орех	1	37	37	37	37	37	37	37	1	0	0	2500	-1	-1	-1	-1	-1	-1	3	32	32	32	32	32	32	32	0	0	0	0,550000012	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
70	99	0	1	0	0	-1	-1	0	Взрывная Микстура	3	32	32	32	32	32	32	32	0	0	0	0,5	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает атаку на 50%	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
71	100	0	1	0	0	-1	-1	0	Взрывное Зелье	3	32	32	32	32	32	32	32	0	0	0	0,5	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает атаку на 50%	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
72	101	0	1	0	0	-1	-1	0	Программатор Ярости	3	32	32	32	32	32	32	32	0	0	0	0,5	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает атаку на 50%	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
73	102	0	1	0	0	-1	-1	0	Защитная Микстура	3	33	33	33	33	33	33	33	0	0	0	0,5	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает защиту на 50%	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
74	103	0	1	0	0	-1	-1	0	Защитное Зелье	3	33	33	33	33	33	33	33	0	0	0	0,5	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает защиту на 50%	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
75	104	0	1	0	0	-1	-1	0	Программатор Защиты	3	33	33	33	33	33	33	33	0	0	0	0,5	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает защиту на 50%	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
76	75	0	1	0	0	-1	-1	0	Микстура Крита	3	40	40	40	40	40	40	40	1	0	0	15	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает Точность	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
77	76	0	1	0	0	-1	-1	0	Зелье Крита	3	40	40	40	40	40	40	40	1	0	0	15	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает Точность	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
78	77	0	1	0	0	-1	-1	0	Программатор Крита	3	40	40	40	40	40	40	40	1	0	0	15	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает Точность	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
79	85	0	1	0	0	-1	-1	0	Конфетка	3	32	32	32	32	32	32	32	0	0	0	0,200000003	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420000	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает атаку на 20%	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
7A	86	0	1	0	0	-1	-1	0	Новогодняя Конфетка	1	37	37	37	37	37	37	37	1	0	0	7000	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
7B	91	0	1	0	0	-1	-1	0	Тортик	1	37	37	37	37	37	37	37	1	0	0	1000	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
7C	92	0	1	0	0	-1	-1	0	Восхитительная Конфетка	1	37	37	37	37	37	37	37	1	0	0	1200	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
7D	93	0	1	0	0	-1	-1	0	Восхитительная Новогодная Конфет	1	37	37	37	37	37	37	37	1	0	0	1500	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	-1	10000	-1	1111111111111111	0	0	0	0	0	0	-1	-1	0	0	0	0	0	Увеличивает HP	1	0	0	0	-1	-1	-1	100000000000	-1	0	0	0	0	00000000	00000000	00000000	0	0	0	0	0	0	-1	-1	0	-1	-1
