clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	dword	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	word	word	word	word	dword	END
iicca70	Сияющий Перстень Огня Гамма 	800945	93	00110	9	1	0	120	0	0	0	0	2400	1	1	1	1	439	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,100000001	0	0	0	0	0	3	0	0	3	0	
iicca71	Сияющий Перстень Воды Альфа 	800946	98	00110	9	1	0	150	0	0	0	0	3000	1	1	1	1	440	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	
iicca72	Сияющий Перстень Воды Бета 	800947	98	00110	9	1	0	150	0	0	0	0	3000	1	1	1	1	441	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	3	2	0	0	
iicca73	Сияющий Перстень Воды Сигма 	800948	98	00110	9	1	0	150	0	0	0	0	3000	1	1	1	1	442	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	2	3	0	0	
iicca74	Сияющий Перстень Воды Дельта 	800949	98	00110	9	1	0	150	0	0	0	0	3000	1	1	1	1	443	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	
iicca75	Сияющий Перстень Воды Эта 	80094A	98	00110	9	1	0	150	0	0	0	0	3000	1	1	1	1	444	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	
iicca76	Сияющий Перстень Воды Тета 	80094B	98	00110	9	1	0	150	0	0	0	0	3000	1	1	1	1	445	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	
iicca77	Сияющий Перстень Воды Гамма 	80094C	98	00110	9	1	0	150	0	0	0	0	3000	1	1	1	1	446	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	
iicca78	Стихийный Плоский Перстень 	80094D	97	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	447	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	5	4	0	
iicca79	Стихийный Плоский Перстень 	80094E	100	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	448	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	4	8	0	
iicca80	Стихийный Плоский Перстень 	80094F	99	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	449	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	8	6	0	
iicca81	Стихийный Плоский Перстень 	800950	98	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	450	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	6	5	0	
iicca82	Стихийный Плоский Перстень 	800951	97	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	451	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	0	
iicca83	Стихийный Плоский Перстень 	800952	100	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	452	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	0	
iicca84	Стихийный Плоский Перстень 	800953	99	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	453	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	6	0	
iicca85	Стихийный Плоский Перстень 	800954	98	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	454	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	0	
iicca86	Стихийный Мягкий Перстень 	800955	97	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	455	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	5	0	0	0	0	0	4	3	3	2	0	
iicca87	Стихийный Мягкий Перстень 	800956	100	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	456	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	10	0	0	0	0	0	3	3	2	4	0	
iicca88	Стихийный Мягкий Перстень 	800957	99	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	457	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	10	0	0	0	0	0	3	2	4	3	0	
iicca89	Стихийный Мягкий Перстень 	800958	98	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	458	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	10	0	0	0	0	0	2	4	3	3	0	
iicca90	Стихийный Мягкий Перстень 	800959	97	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	459	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	15	0	0	0	0	0	2	2	2	2	0	
iicca91	Стихийный Мягкий Перстень 	80095A	100	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	460	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	15	0	0	0	0	0	3	3	3	3	0	
iicca92	Стихийный Мягкий Перстень 	80095B	99	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	461	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	15	0	0	0	0	0	3	3	3	3	0	
iicca93	Стихийный Мягкий Перстень 	80095C	98	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	462	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	20	0	0	0	0	0	4	4	4	4	0	
iicca94	Стихийный Проклятый Перстень 	80095D	97	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	463	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,100000001	0	0	0	0	0	4	3	3	2	0	
iicca95	Стихийный Проклятый Перстень 	80095E	100	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	464	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,150000006	0	0	0	0	0	3	3	2	4	0	
iicca96	Стихийный Проклятый Перстень 	80095F	99	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	465	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,150000006	0	0	0	0	0	3	2	4	3	0	
iicca97	Стихийный Проклятый Перстень 	800960	98	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	466	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,150000006	0	0	0	0	0	2	4	3	3	0	
iicca98	Стихийный Проклятый Перстень 	800961	97	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	467	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,200000003	0	0	0	0	0	2	2	2	2	0	
iicca99	Стихийный Проклятый Перстень 	800962	100	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	468	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,200000003	0	0	0	0	0	3	3	3	3	0	
iiccb01	Стихийный Проклятый Перстень 	800963	99	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	469	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,200000003	0	0	0	0	0	3	3	3	3	0	
iiccb02	Стихийный Проклятый Перстень 	800964	98	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	470	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,25	0	0	0	0	0	4	4	4	4	0	
iiccb03	Стихийный Сияющий Перстень 	800965	97	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	471	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	4	3	3	2	0	
iiccb04	Стихийный Сияющий Перстень 	800966	100	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	472	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	3	3	2	4	0	
iiccb05	Стихийный Сияющий Перстень 	800967	99	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	473	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	3	2	4	3	0	
iiccb06	Стихийный Сияющий Перстень 	800968	98	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	474	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	2	4	3	3	0	
iiccb07	Стихийный Сияющий Перстень 	800969	97	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	475	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	2	2	2	2	0	
iiccb08	Стихийный Сияющий Перстень 	80096A	100	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	476	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	0	
iiccb09	Стихийный Сияющий Перстень 	80096B	99	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	477	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	0	
iiccb10	Стихийный Сияющий Перстень 	80096C	98	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	478	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	4	4	4	4	0	
iiccb11	Стихийный Могильный Перстень 	80096D	99	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	479	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,100000001	0	0	0	0	0	4	3	3	2	0	
iiccb12	Стихийный Могильный Перстень 	80096E	98	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	480	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,150000006	0	0	0	0	0	3	3	2	4	0	
iiccb13	Стихийный Могильный Перстень 	80096F	98	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	481	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,150000006	0	0	0	0	0	3	2	4	3	0	
iiccb14	Стихийный Могильный Перстень 	800970	98	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	482	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,150000006	0	0	0	0	0	2	4	3	3	0	
iiccb15	Стихийный Могильный Перстень 	800971	97	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	483	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,200000003	0	0	0	0	0	2	2	2	2	0	
iiccb16	Стихийный Могильный Перстень 	800972	97	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	484	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,200000003	0	0	0	0	0	3	3	3	3	0	
iiccb17	Стихийный Могильный Перстень 	800973	97	00110	9	1	0	500	0	0	0	0	10000	1	1	1	1	485	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,200000003	0	0	0	0	0	3	3	3	3	0	
iicpc01	Кольцо для компьютерных клубов.	800974	208	00110	9	1	0	0	0	0	0	0	0	0	1	0	0	1112	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,25	0	0	0	0	0	4	4	4	4	0	
iicpc02	Кольцо для компьютерных клубов.	800975	209	00110	9	1	0	0	0	0	0	0	0	0	1	0	0	1113	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,200000003	0	0	0	0	0	4	4	4	4	0	
iicpc03	Кольцо для компьютерных клубов.	800976	210	00110	9	1	0	0	0	0	0	0	0	0	1	0	0	1114	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	20	0	0	0	0	0	4	4	4	4	0	
iiccb21	Перстень Альянса120	800977	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	489	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb22	Перстень Альянса121	800978	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	490	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb23	Перстень Альянса122	800979	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	491	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb24	Перстень Альянса123	80097A	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	492	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb25	Перстень Альянса124	80097B	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	493	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb26	Перстень Альянса125	80097C	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	494	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb27	Перстень Альянса126	80097D	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	495	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb28	Перстень Альянса127	80097E	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	496	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb29	Перстень Альянса128	80097F	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	497	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb30	Перстень Альянса129	800980	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	498	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb31	Перстень Альянса130	800981	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	499	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb32	Перстень Альянса131	800982	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	500	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb33	Перстень Альянса132	800983	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	501	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb34	Перстень Альянса133	800984	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	502	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb35	Перстень Альянса134	800985	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	503	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb36	Перстень Альянса135	800986	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	504	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb37	Перстень Альянса136	800987	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	505	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb38	Перстень Альянса137	800988	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	506	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb39	Перстень Альянса138	800989	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	507	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb40	Перстень Альянса139	80098A	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	508	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb41	Перстень Альянса140	80098B	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	509	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb42	Перстень Альянса141	80098C	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	510	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb43	Перстень Альянса142	80098D	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	511	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb44	Перстень Альянса143	80098E	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	512	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb45	Перстень Альянса144	80098F	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	513	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb46	Перстень Альянса145	800990	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	514	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb47	Перстень Альянса146	800991	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	515	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb48	Перстень Альянса147	800992	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	516	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb49	Перстень Альянса148	800993	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	517	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb50	Перстень Альянса149	800994	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	518	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb51	Перстень Альянса150	800995	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	519	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb52	Перстень Альянса151	800996	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	520	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb53	Перстень Альянса152	800997	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	521	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb54	Перстень Альянса153	800998	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	522	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb55	Перстень Альянса154	800999	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	523	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb56	Перстень Альянса155	80099A	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	524	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb57	Перстень Альянса156	80099B	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	525	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb58	Перстень Альянса157	80099C	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	526	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb59	Перстень Альянса158	80099D	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	527	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb60	Перстень Альянса159	80099E	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	528	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb61	Перстень Альянса160	80099F	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	529	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb62	Перстень Альянса161	8009A0	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	530	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb63	Перстень Альянса162	8009A1	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	531	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb64	Перстень Альянса163	8009A2	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	532	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb65	Перстень Альянса164	8009A3	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	533	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb66	Перстень Альянса165	8009A4	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	534	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb67	Перстень Альянса166	8009A5	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	535	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb68	Перстень Альянса167	8009A6	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	536	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb69	Перстень Альянса168	8009A7	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	537	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb70	Перстень Альянса169	8009A8	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	538	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb71	Перстень Альянса170	8009A9	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	539	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb72	Перстень Альянса171	8009AA	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	540	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb73	Перстень Альянса172	8009AB	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	541	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiccb74	Перстень Альянса173	8009AC	0	00110	9	1	0	0	0	0	0	0	0	1	1	1	1	542	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
