string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	dword	dword	float	float	float	float	float	long	dword	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iujwu39	1	70023C	16	Тип С-Увеличение НР  Могущественный Хауберк [38	2	3	2	0	11000	38	-1	0	0	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	170	-1	0	0	0	0	1311	-2	172	0,5	0,147317007	3	5	30	0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiujwu39	0	0	
iujwv39	1	70023C	16	Тип С-Блок Щитом  Могущественный Хауберк [38	2	3	2	0	11000	38	-1	0	0	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	170	-1	0	0	0	0	1311	-2	172	0,5	0,147317007	3	5	28	1	0	0	0	0	0	1	1	1	1	1	7	tiujwv39	0	0	
iujww39	1	70023C	16	Тип С-Вампиризм  Могущественный Хауберк [38	2	3	2	0	11000	38	-1	0	0	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	170	-1	0	0	0	0	1311	-2	172	0,5	0,147317007	3	5	17	0,039999999	0	0	0	0	0	1	1	1	1	1	7	tiujww39	0	0	
iujwx39	1	70023C	16	Тип С-Очищение  Могущественный Хауберк [38	2	3	2	0	11000	38	-1	0	0	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	170	-1	0	0	0	0	1311	-2	172	0,5	0,147317007	3	5	31	-0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiujwx39	0	0	
iujwy39	1	70023C	16	Тип С-Крит  Могущественный Хауберк [38	2	3	2	0	11000	38	-1	0	0	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	170	-1	0	0	0	0	1311	-2	172	0,5	0,147317007	3	5	19	8	0	0	0	0	0	1	1	1	1	1	7	tiujwy39	0	0	
iujwz39	1	70023C	16	Тип С-Антимагия  Могущественный Хауберк [38	2	3	2	0	11000	38	-1	0	0	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	170	-1	0	0	0	0	1311	-2	172	0,5	0,147317007	3	5	29	4	0	0	0	0	0	1	1	1	1	1	7	tiujwz39	0	0	
iujrq39	1	700290	37	Тип С-Увеличение НР/FP  Изящный Хауберк [38	2	3	2	0	11000	38	-1	0	1	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1	0	0	1	0	-1	2	2	2	2	922	0	172	0,5	0,168923005	12	0,230000004	5	0,059999999	0	0	0	0	0	1	1	1	1	1	7	tiujrq39	0	0	
iujrr39	1	700290	37	Тип С-Точность  Изящный Хауберк [38	2	3	2	0	11000	38	-1	0	1	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1	0	0	1	0	-1	2	2	2	2	922	0	172	0,5	0,168923005	12	0,230000004	3	5	0	0	0	0	0	1	1	1	1	1	7	tiujrr39	0	0	
iujrs39	1	700290	37	Тип С-Урон  Изящный Хауберк [38	2	3	2	0	11000	38	-1	0	1	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1	0	0	1	0	-1	2	2	2	2	922	0	172	0,5	0,168923005	12	0,230000004	6	0,050000001	0	0	0	0	0	1	1	1	1	1	7	tiujrs39	0	0	
iujrt39	1	700290	37	Тип С-Защита  Изящный Хауберк [38	2	3	2	0	11000	38	-1	0	1	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1	0	0	1	0	-1	2	2	2	2	922	0	172	0,5	0,168923005	12	0,230000004	7	0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiujrt39	0	0	
iujru39	1	700290	37	Тип С-Увеличение НР  Изящный Хауберк [38	2	3	2	0	11000	38	-1	0	1	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1	0	0	1	0	-1	2	2	2	2	922	0	172	0,5	0,168923005	12	0,230000004	30	0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiujru39	0	0	
iujrv39	1	700290	37	Тип С-Блок Щитом  Изящный Хауберк [38	2	3	2	0	11000	38	-1	0	1	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1	0	0	1	0	-1	2	2	2	2	922	0	172	0,5	0,168923005	12	0,230000004	28	1	0	0	0	0	0	1	1	1	1	1	7	tiujrv39	0	0	
iujrw39	1	700290	37	Тип С-Вампиризм  Изящный Хауберк [38	2	3	2	0	11000	38	-1	0	1	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1	0	0	1	0	-1	2	2	2	2	922	0	172	0,5	0,168923005	12	0,230000004	17	0,039999999	0	0	0	0	0	1	1	1	1	1	7	tiujrw39	0	0	
iujrx39	1	700290	37	Тип С-Очищение  Изящный Хауберк [38	2	3	2	0	11000	38	-1	0	1	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1	0	0	1	0	-1	2	2	2	2	922	0	172	0,5	0,168923005	12	0,230000004	31	-0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiujrx39	0	0	
iujry39	1	700290	37	Тип С-Крит  Изящный Хауберк [38	2	3	2	0	11000	38	-1	0	1	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1	0	0	1	0	-1	2	2	2	2	922	0	172	0,5	0,168923005	12	0,230000004	19	8	0	0	0	0	0	1	1	1	1	1	7	tiujry39	0	0	
iujrz39	1	700290	37	Тип С-Антимагия  Изящный Хауберк [38	2	3	2	0	11000	38	-1	0	1	30	-1	-1	0	112440	0	0	0	0	5622	0	0	1	0	0	1	0	-1	2	2	2	2	922	0	172	0,5	0,168923005	12	0,230000004	29	4	0	0	0	0	0	1	1	1	1	1	7	tiujrz39	0	0	
iujfq39	1	7002E4	58	Тип С-Увеличение НР/FP  Зачарованный Хауберк [38	2	3	2	0	11000	38	-1	0	3	25	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	70	-1	0	0	0	0	985	2	172	0,5	0,168923005	15	0,079999998	16	0,039999999	26	14	5	0,059999999	0	1	1	1	1	1	7	tiujfq39	0	0	
iujfr39	1	7002E4	58	Тип С-Точность  Зачарованный Хауберк [38	2	3	2	0	11000	38	-1	0	3	25	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	70	-1	0	0	0	0	985	2	172	0,5	0,168923005	15	0,079999998	16	0,039999999	26	14	3	5	0	1	1	1	1	1	7	tiujfr39	0	0	
iujfs39	1	7002E4	58	Тип С-Урон  Зачарованный Хауберк [38	2	3	2	0	11000	38	-1	0	3	25	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	70	-1	0	0	0	0	985	2	172	0,5	0,168923005	15	0,079999998	16	0,039999999	26	14	6	0,050000001	0	1	1	1	1	1	7	tiujfs39	0	0	
iujft39	1	7002E4	58	Тип С-Защита  Зачарованный Хауберк [38	2	3	2	0	11000	38	-1	0	3	25	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	70	-1	0	0	0	0	985	2	172	0,5	0,168923005	15	0,079999998	16	0,039999999	26	14	7	0,100000001	0	1	1	1	1	1	7	tiujft39	0	0	
iujfu39	1	7002E4	58	Тип С-Увеличение НР  Зачарованный Хауберк [38	2	3	2	0	11000	38	-1	0	3	25	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	70	-1	0	0	0	0	985	2	172	0,5	0,168923005	15	0,079999998	16	0,039999999	26	14	30	0,100000001	0	1	1	1	1	1	7	tiujfu39	0	0	
iujfv39	1	7002E4	58	Тип С-Блок Щитом  Зачарованный Хауберк [38	2	3	2	0	11000	38	-1	0	3	25	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	70	-1	0	0	0	0	985	2	172	0,5	0,168923005	15	0,079999998	16	0,039999999	26	14	28	1	0	1	1	1	1	1	7	tiujfv39	0	0	
iujfw39	1	7002E4	58	Тип С-Вампиризм  Зачарованный Хауберк [38	2	3	2	0	11000	38	-1	0	3	25	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	70	-1	0	0	0	0	985	2	172	0,5	0,168923005	15	0,079999998	16	0,039999999	26	14	17	0,039999999	0	1	1	1	1	1	7	tiujfw39	0	0	
iujfx39	1	7002E4	58	Тип С-Очищение  Зачарованный Хауберк [38	2	3	2	0	11000	38	-1	0	3	25	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	70	-1	0	0	0	0	985	2	172	0,5	0,168923005	15	0,079999998	16	0,039999999	26	14	31	-0,100000001	0	1	1	1	1	1	7	tiujfx39	0	0	
iujfy39	1	7002E4	58	Тип С-Крит  Зачарованный Хауберк [38	2	3	2	0	11000	38	-1	0	3	25	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	70	-1	0	0	0	0	985	2	172	0,5	0,168923005	15	0,079999998	16	0,039999999	26	14	19	8	0	1	1	1	1	1	7	tiujfy39	0	0	
iujfz39	1	7002E4	58	Тип С-Антимагия  Зачарованный Хауберк [38	2	3	2	0	11000	38	-1	0	3	25	-1	-1	0	112440	0	0	0	0	5622	0	0	1,403426051	0	0	1	70	-1	0	0	0	0	985	2	172	0,5	0,168923005	15	0,079999998	16	0,039999999	26	14	29	4	0	1	1	1	1	1	7	tiujfz39	0	0	
iuewq50	1	400250	147	Тип С-Увеличение НР/FP  Усиленный Бронекорпус [48	2	3	2	0	00001	48	-1	0	0	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2648	-2	195	0,5	0,068324998	3	5	5	0,059999999	0	0	0	0	0	1	1	1	1	1	7	tiuewq50	512	0	
iuewr50	1	400250	147	Тип С-Точность  Усиленный Бронекорпус [48	2	3	2	0	00001	48	-1	0	0	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2648	-2	195	0,5	0,068324998	3	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiuewr50	512	0	
iuews50	1	400250	147	Тип С-Урон  Усиленный Бронекорпус [48	2	3	2	0	00001	48	-1	0	0	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2648	-2	195	0,5	0,068324998	3	5	6	0,050000001	0	0	0	0	0	1	1	1	1	1	7	tiuews50	512	0	
iuewt50	1	400250	147	Тип С-Защита  Усиленный Бронекорпус [48	2	3	2	0	00001	48	-1	0	0	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2648	-2	195	0,5	0,068324998	3	5	7	0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiuewt50	512	0	
iuewu50	1	400250	147	Тип С-Увеличение НР  Усиленный Бронекорпус [48	2	3	2	0	00001	48	-1	0	0	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2648	-2	195	0,5	0,068324998	3	5	30	0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiuewu50	512	0	
iuewv50	1	400250	147	Тип С-Блок Щитом  Усиленный Бронекорпус [48	2	3	2	0	00001	48	-1	0	0	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2648	-2	195	0,5	0,068324998	3	5	28	1	0	0	0	0	0	1	1	1	1	1	7	tiuewv50	512	0	
iueww50	1	400250	147	Тип С-Вампиризм  Усиленный Бронекорпус [48	2	3	2	0	00001	48	-1	0	0	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2648	-2	195	0,5	0,068324998	3	5	17	0,039999999	0	0	0	0	0	1	1	1	1	1	7	tiueww50	512	0	
iuewx50	1	400250	147	Тип С-Очищение  Усиленный Бронекорпус [48	2	3	2	0	00001	48	-1	0	0	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2648	-2	195	0,5	0,068324998	3	5	31	-0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiuewx50	512	0	
iuewy50	1	400250	147	Тип С-Крит  Усиленный Бронекорпус [48	2	3	2	0	00001	48	-1	0	0	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2648	-2	195	0,5	0,068324998	3	5	19	8	0	0	0	0	0	1	1	1	1	1	7	tiuewy50	512	0	
iuewz50	1	400250	147	Тип С-Антимагия  Усиленный Бронекорпус [48	2	3	2	0	00001	48	-1	0	0	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2648	-2	195	0,5	0,068324998	3	5	29	4	0	0	0	0	0	1	1	1	1	1	7	tiuewz50	512	0	
iuerq50	1	4002A4	168	Тип С-Увеличение НР/FP  Облегченный Бронекорпус [48	2	3	2	0	00001	48	-1	0	1	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1	0	0	1	0	-1	3	3	3	3	1862	0	195	0,5	0,079259001	12	0,230000004	5	0,059999999	0	0	0	0	0	1	1	1	1	1	7	tiuerq50	512	0	
iuerr50	1	4002A4	168	Тип С-Точность  Облегченный Бронекорпус [48	2	3	2	0	00001	48	-1	0	1	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1	0	0	1	0	-1	3	3	3	3	1862	0	195	0,5	0,079259001	12	0,230000004	3	5	0	0	0	0	0	1	1	1	1	1	7	tiuerr50	512	0	
iuers50	1	4002A4	168	Тип С-Урон  Облегченный Бронекорпус [48	2	3	2	0	00001	48	-1	0	1	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1	0	0	1	0	-1	3	3	3	3	1862	0	195	0,5	0,079259001	12	0,230000004	6	0,050000001	0	0	0	0	0	1	1	1	1	1	7	tiuers50	512	0	
iuert50	1	4002A4	168	Тип С-Защита  Облегченный Бронекорпус [48	2	3	2	0	00001	48	-1	0	1	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1	0	0	1	0	-1	3	3	3	3	1862	0	195	0,5	0,079259001	12	0,230000004	7	0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiuert50	512	0	
iueru50	1	4002A4	168	Тип С-Увеличение НР  Облегченный Бронекорпус [48	2	3	2	0	00001	48	-1	0	1	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1	0	0	1	0	-1	3	3	3	3	1862	0	195	0,5	0,079259001	12	0,230000004	30	0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiueru50	512	0	
iuerv50	1	4002A4	168	Тип С-Блок Щитом  Облегченный Бронекорпус [48	2	3	2	0	00001	48	-1	0	1	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1	0	0	1	0	-1	3	3	3	3	1862	0	195	0,5	0,079259001	12	0,230000004	28	1	0	0	0	0	0	1	1	1	1	1	7	tiuerv50	512	0	
iuerw50	1	4002A4	168	Тип С-Вампиризм  Облегченный Бронекорпус [48	2	3	2	0	00001	48	-1	0	1	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1	0	0	1	0	-1	3	3	3	3	1862	0	195	0,5	0,079259001	12	0,230000004	17	0,039999999	0	0	0	0	0	1	1	1	1	1	7	tiuerw50	512	0	
iuerx50	1	4002A4	168	Тип С-Очищение  Облегченный Бронекорпус [48	2	3	2	0	00001	48	-1	0	1	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1	0	0	1	0	-1	3	3	3	3	1862	0	195	0,5	0,079259001	12	0,230000004	31	-0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiuerx50	512	0	
iuery50	1	4002A4	168	Тип С-Крит  Облегченный Бронекорпус [48	2	3	2	0	00001	48	-1	0	1	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1	0	0	1	0	-1	3	3	3	3	1862	0	195	0,5	0,079259001	12	0,230000004	19	8	0	0	0	0	0	1	1	1	1	1	7	tiuery50	512	0	
iuerz50	1	4002A4	168	Тип С-Антимагия  Облегченный Бронекорпус [48	2	3	2	0	00001	48	-1	0	1	99	-1	-1	0	181552	0	0	0	0	12491	0	0	1	0	0	1	0	-1	3	3	3	3	1862	0	195	0,5	0,079259001	12	0,230000004	29	4	0	0	0	0	0	1	1	1	1	1	7	tiuerz50	512	0	
iuefq50	1	4002F8	189	Тип С-Увеличение НР/FP  Специализированный Бронекорпус [48	2	3	2	0	00001	48	-1	0	2	54	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	0	-1	0	0	0	0	1862	2	195	0,5	0,079259001	25	-311	5	0,059999999	3	10	0	0	0	1	1	1	1	1	7	tiuefq50	512	0	
iuefr50	1	4002F8	189	Тип С-Точность  Специализированный Бронекорпус [48	2	3	2	0	00001	48	-1	0	2	54	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	0	-1	0	0	0	0	1862	2	195	0,5	0,079259001	25	-311	3	15	0	0	0	0	0	1	1	1	1	1	7	tiuefr50	512	0	
iuefs50	1	4002F8	189	Тип С-Урон  Специализированный Бронекорпус [48	2	3	2	0	00001	48	-1	0	2	54	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	0	-1	0	0	0	0	1862	2	195	0,5	0,079259001	25	-311	6	0,050000001	3	10	0	0	0	1	1	1	1	1	7	tiuefs50	512	0	
iueft50	1	4002F8	189	Тип С-Защита  Специализированный Бронекорпус [48	2	3	2	0	00001	48	-1	0	2	54	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	0	-1	0	0	0	0	1862	2	195	0,5	0,079259001	25	-311	7	0,100000001	3	10	0	0	0	1	1	1	1	1	7	tiueft50	512	0	
iuefu50	1	4002F8	189	Тип С-Увеличение НР  Специализированный Бронекорпус [48	2	3	2	0	00001	48	-1	0	2	54	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	0	-1	0	0	0	0	1862	2	195	0,5	0,079259001	25	-311	30	0,100000001	3	10	0	0	0	1	1	1	1	1	7	tiuefu50	512	0	
iuefv50	1	4002F8	189	Тип С-Блок Щитом  Специализированный Бронекорпус [48	2	3	2	0	00001	48	-1	0	2	54	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	0	-1	0	0	0	0	1862	2	195	0,5	0,079259001	25	-311	28	1	3	10	0	0	0	1	1	1	1	1	7	tiuefv50	512	0	
iuefw50	1	4002F8	189	Тип С-Вампиризм  Специализированный Бронекорпус [48	2	3	2	0	00001	48	-1	0	2	54	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	0	-1	0	0	0	0	1862	2	195	0,5	0,079259001	25	-311	17	0,039999999	3	10	0	0	0	1	1	1	1	1	7	tiuefw50	512	0	
iuefx50	1	4002F8	189	Тип С-Очищение  Специализированный Бронекорпус [48	2	3	2	0	00001	48	-1	0	2	54	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	0	-1	0	0	0	0	1862	2	195	0,5	0,079259001	25	-311	31	-0,100000001	3	10	0	0	0	1	1	1	1	1	7	tiuefx50	512	0	
iuefy50	1	4002F8	189	Тип С-Крит  Специализированный Бронекорпус [48	2	3	2	0	00001	48	-1	0	2	54	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	0	-1	0	0	0	0	1862	2	195	0,5	0,079259001	25	-311	19	8	3	10	0	0	0	1	1	1	1	1	7	tiuefy50	512	0	
iuefz50	1	4002F8	189	Тип С-Антимагия  Специализированный Бронекорпус [48	2	3	2	0	00001	48	-1	0	2	54	-1	-1	0	181552	0	0	0	0	12491	0	0	1,223405957	0	0	1	0	-1	0	0	0	0	1862	2	195	0,5	0,079259001	25	-311	29	4	3	10	0	0	0	1	1	1	1	1	7	tiuefz50	512	0	
iuewq47	1	40024C	146	Тип С-Увеличение НР/FP  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	0	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2339	-2	189	0,5	0,079255998	3	5	5	0,059999999	0	0	0	0	0	1	1	1	1	1	7	tiuewq47	512	0	
iuewr47	1	40024C	146	Тип С-Точность  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	0	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2339	-2	189	0,5	0,079255998	3	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiuewr47	512	0	
iuews47	1	40024C	146	Тип С-Урон  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	0	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2339	-2	189	0,5	0,079255998	3	5	6	0,050000001	0	0	0	0	0	1	1	1	1	1	7	tiuews47	512	0	
iuewt47	1	40024C	146	Тип С-Защита  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	0	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2339	-2	189	0,5	0,079255998	3	5	7	0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiuewt47	512	0	
iuewu47	1	40024C	146	Тип С-Увеличение НР  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	0	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2339	-2	189	0,5	0,079255998	3	5	30	0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiuewu47	512	0	
iuewv47	1	40024C	146	Тип С-Блок Щитом  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	0	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2339	-2	189	0,5	0,079255998	3	5	28	1	0	0	0	0	0	1	1	1	1	1	7	tiuewv47	512	0	
iueww47	1	40024C	146	Тип С-Вампиризм  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	0	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2339	-2	189	0,5	0,079255998	3	5	17	0,039999999	0	0	0	0	0	1	1	1	1	1	7	tiueww47	512	0	
iuewx47	1	40024C	146	Тип С-Очищение  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	0	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2339	-2	189	0,5	0,079255998	3	5	31	-0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiuewx47	512	0	
iuewy47	1	40024C	146	Тип С-Крит  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	0	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2339	-2	189	0,5	0,079255998	3	5	19	8	0	0	0	0	0	1	1	1	1	1	7	tiuewy47	512	0	
iuewz47	1	40024C	146	Тип С-Антимагия  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	0	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1,223405957	0	0	1	140	-1	0	0	0	0	2339	-2	189	0,5	0,079255998	3	5	29	4	0	0	0	0	0	1	1	1	1	1	7	tiuewz47	512	0	
iuerq47	1	4002A0	167	Тип С-Увеличение НР/FP  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	1	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1	0	0	1	0	-1	3	3	3	3	1645	0	189	0,5	0,091733001	12	0,230000004	5	0,059999999	0	0	0	0	0	1	1	1	1	1	7	tiuerq47	512	0	
iuerr47	1	4002A0	167	Тип С-Точность  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	1	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1	0	0	1	0	-1	3	3	3	3	1645	0	189	0,5	0,091733001	12	0,230000004	3	5	0	0	0	0	0	1	1	1	1	1	7	tiuerr47	512	0	
iuers47	1	4002A0	167	Тип С-Урон  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	1	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1	0	0	1	0	-1	3	3	3	3	1645	0	189	0,5	0,091733001	12	0,230000004	6	0,050000001	0	0	0	0	0	1	1	1	1	1	7	tiuers47	512	0	
iuert47	1	4002A0	167	Тип С-Защита  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	1	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1	0	0	1	0	-1	3	3	3	3	1645	0	189	0,5	0,091733001	12	0,230000004	7	0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiuert47	512	0	
iueru47	1	4002A0	167	Тип С-Увеличение НР  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	1	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1	0	0	1	0	-1	3	3	3	3	1645	0	189	0,5	0,091733001	12	0,230000004	30	0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiueru47	512	0	
iuerv47	1	4002A0	167	Тип С-Блок Щитом  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	1	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1	0	0	1	0	-1	3	3	3	3	1645	0	189	0,5	0,091733001	12	0,230000004	28	1	0	0	0	0	0	1	1	1	1	1	7	tiuerv47	512	0	
iuerw47	1	4002A0	167	Тип С-Вампиризм  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	1	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1	0	0	1	0	-1	3	3	3	3	1645	0	189	0,5	0,091733001	12	0,230000004	17	0,039999999	0	0	0	0	0	1	1	1	1	1	7	tiuerw47	512	0	
iuerx47	1	4002A0	167	Тип С-Очищение  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	1	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1	0	0	1	0	-1	3	3	3	3	1645	0	189	0,5	0,091733001	12	0,230000004	31	-0,100000001	0	0	0	0	0	1	1	1	1	1	7	tiuerx47	512	0	
iuery47	1	4002A0	167	Тип С-Крит  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	1	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1	0	0	1	0	-1	3	3	3	3	1645	0	189	0,5	0,091733001	12	0,230000004	19	8	0	0	0	0	0	1	1	1	1	1	7	tiuery47	512	0	
iuerz47	1	4002A0	167	Тип С-Антимагия  Усиленный Бронекорпус [45	2	3	2	0	00001	45	-1	0	1	68	-1	-1	0	216410	0	0	0	0	10820	0	0	1	0	0	1	0	-1	3	3	3	3	1645	0	189	0,5	0,091733001	12	0,230000004	29	4	0	0	0	0	0	1	1	1	1	1	7	tiuerz47	512	0	
iuefq47	1	4002F4	188	Тип С-Увеличение НР/FP  Специализированный Бронекорпус [45	2	3	2	0	00001	45	-1	0	2	33	-1	-1	0	216410	0	0	0	0	10820	0	0	1,223405957	0	0	1	0	-1	0	0	0	0	1645	2	189	0,5	0,091733001	25	-311	5	0,059999999	3	10	0	0	0	1	1	1	1	1	7	tiuefq47	512	0	
iuefr47	1	4002F4	188	Тип С-Точность  Специализированный Бронекорпус [45	2	3	2	0	00001	45	-1	0	2	33	-1	-1	0	216410	0	0	0	0	10820	0	0	1,223405957	0	0	1	0	-1	0	0	0	0	1645	2	189	0,5	0,091733001	25	-311	3	15	0	0	0	0	0	1	1	1	1	1	7	tiuefr47	512	0	
