dword	text	END
227	Церемониальный щит - щит гвардейцев верховного жреца Дайсема. Идеально защищает от ударов противника	
228	Щит созданный из звездного метала, пробить который невозможно никаким оружием	
229	Щит созданный из звездного метала, пробить который невозможно никаким оружием	
230	Щит созданный из звездного метала, пробить который невозможно никаким оружием	
231	Щит созданный из звездного метала, пробить который невозможно никаким оружием	
232	Щит созданный из звездного метала, пробить который невозможно никаким оружием	
233	Щит созданный из звездного метала, пробить который невозможно никаким оружием	
234	Щит созданный из звездного метала, пробить который невозможно никаким оружием	
235	Щит созданный из звездного метала, пробить который невозможно никаким оружием	
236	Щит созданный из звездного метала, пробить который невозможно никаким оружием	
237	Щит созданный из звездного метала, пробить который невозможно никаким оружием	
238	Щит созданный из звездного метала, пробить который невозможно никаким оружием	
239	Щит созданный из звездного метала, пробить который невозможно никаким оружием	
240	Башенный щит - разработка принадлежащая специалистам Федерации. Стена таких щитов способна создать непробиваемый барьер для наступающего противника.	
241	Башенный щит - разработка принадлежащая специалистам Федерации. Стена таких щитов способна создать непробиваемый барьер для наступающего противника.	
242	Башенный щит - разработка принадлежащая специалистам Федерации. Стена таких щитов способна создать непробиваемый барьер для наступающего противника.	
243	Башенный щит - разработка принадлежащая специалистам Федерации. Стена таких щитов способна создать непробиваемый барьер для наступающего противника.	
244	Башенный щит - разработка принадлежащая специалистам Федерации. Стена таких щитов способна создать непробиваемый барьер для наступающего противника.	
245	Башенный щит - разработка принадлежащая специалистам Федерации. Стена таких щитов способна создать непробиваемый барьер для наступающего противника.	
246	Башенный щит - разработка принадлежащая специалистам Федерации. Стена таких щитов способна создать непробиваемый барьер для наступающего противника.	
247	Башенный щит - разработка принадлежащая специалистам Федерации. Стена таких щитов способна создать непробиваемый барьер для наступающего противника.	
248	Башенный щит - разработка принадлежащая специалистам Федерации. Стена таких щитов способна создать непробиваемый барьер для наступающего противника.	
249	Башенный щит - разработка принадлежащая специалистам Федерации. Стена таких щитов способна создать непробиваемый барьер для наступающего противника.	
250	Башенный щит - разработка принадлежащая специалистам Федерации. Стена таких щитов способна создать непробиваемый барьер для наступающего противника.	
251	Башенный щит - разработка принадлежащая специалистам Федерации. Стена таких щитов способна создать непробиваемый барьер для наступающего противника.	
252	Кристальный щип расположенный в центре щита, является не только элементом украшения, но и содержит в себе энергию отклюняющую вражеские удары	
253	Кристальный щип расположенный в центре щита, является не только элементом украшения, но и содержит в себе энергию отклюняющую вражеские удары	
254	Кристальный щип расположенный в центре щита, является не только элементом украшения, но и содержит в себе энергию отклюняющую вражеские удары	
255	Кристальный щип расположенный в центре щита, является не только элементом украшения, но и содержит в себе энергию отклюняющую вражеские удары	
256	Кристальный щип расположенный в центре щита, является не только элементом украшения, но и содержит в себе энергию отклюняющую вражеские удары	
257	Кристальный щип расположенный в центре щита, является не только элементом украшения, но и содержит в себе энергию отклюняющую вражеские удары	
258	Кристальный щип расположенный в центре щита, является не только элементом украшения, но и содержит в себе энергию отклюняющую вражеские удары	
259	Кристальный щип расположенный в центре щита, является не только элементом украшения, но и содержит в себе энергию отклюняющую вражеские удары	
260	Кристальный щип расположенный в центре щита, является не только элементом украшения, но и содержит в себе энергию отклюняющую вражеские удары	
261	Кристальный щип расположенный в центре щита, является не только элементом украшения, но и содержит в себе энергию отклюняющую вражеские удары	
262	Кристальный щип расположенный в центре щита, является не только элементом украшения, но и содержит в себе энергию отклюняющую вражеские удары	
263	Кристальный щип расположенный в центре щита, является не только элементом украшения, но и содержит в себе энергию отклюняющую вражеские удары	
264	Являясь одной из новейших разработок Федерации, технощит идеально подходит для прикрытия бойца в ближнем бою	
265	Являясь одной из новейших разработок Федерации, технощит идеально подходит для прикрытия бойца в ближнем бою	
266	Являясь одной из новейших разработок Федерации, технощит идеально подходит для прикрытия бойца в ближнем бою	
267	Являясь одной из новейших разработок Федерации, технощит идеально подходит для прикрытия бойца в ближнем бою	
268	Являясь одной из новейших разработок Федерации, технощит идеально подходит для прикрытия бойца в ближнем бою	
269	Являясь одной из новейших разработок Федерации, технощит идеально подходит для прикрытия бойца в ближнем бою	
270	Являясь одной из новейших разработок Федерации, технощит идеально подходит для прикрытия бойца в ближнем бою	
271	Являясь одной из новейших разработок Федерации, технощит идеально подходит для прикрытия бойца в ближнем бою	
272	Являясь одной из новейших разработок Федерации, технощит идеально подходит для прикрытия бойца в ближнем бою	
273	Являясь одной из новейших разработок Федерации, технощит идеально подходит для прикрытия бойца в ближнем бою	
274	Являясь одной из новейших разработок Федерации, технощит идеально подходит для прикрытия бойца в ближнем бою	
275	Являясь одной из новейших разработок Федерации, технощит идеально подходит для прикрытия бойца в ближнем бою	
276	В данном щите используются энгергетические технологии, позволяющие потокам энергии блокировать все попадания	
277	В данном щите используются энгергетические технологии, позволяющие потокам энергии блокировать все попадания	
278	В данном щите используются энгергетические технологии, позволяющие потокам энергии блокировать все попадания	
279	В данном щите используются энгергетические технологии, позволяющие потокам энергии блокировать все попадания	
280	В данном щите используются энгергетические технологии, позволяющие потокам энергии блокировать все попадания	
281	В данном щите используются энгергетические технологии, позволяющие потокам энергии блокировать все попадания	
282	В данном щите используются энгергетические технологии, позволяющие потокам энергии блокировать все попадания	
283	В данном щите используются энгергетические технологии, позволяющие потокам энергии блокировать все попадания	
284	В данном щите используются энгергетические технологии, позволяющие потокам энергии блокировать все попадания	
285	В данном щите используются энгергетические технологии, позволяющие потокам энергии блокировать все попадания	
286	В данном щите используются энгергетические технологии, позволяющие потокам энергии блокировать все попадания	
287	В данном щите используются энгергетические технологии, позволяющие потокам энергии блокировать все попадания	
288	Штурмовой энергощит создан таким образом, что позволяет своему владельцу блокировать не только удары оружия ближнего боя, но и выстрелы стрелкового оружия	
289	Штурмовой энергощит создан таким образом, что позволяет своему владельцу блокировать не только удары оружия ближнего боя, но и выстрелы стрелкового оружия	
290	Штурмовой энергощит создан таким образом, что позволяет своему владельцу блокировать не только удары оружия ближнего боя, но и выстрелы стрелкового оружия	
291	Штурмовой энергощит создан таким образом, что позволяет своему владельцу блокировать не только удары оружия ближнего боя, но и выстрелы стрелкового оружия	
292	Штурмовой энергощит создан таким образом, что позволяет своему владельцу блокировать не только удары оружия ближнего боя, но и выстрелы стрелкового оружия	
293	Штурмовой энергощит создан таким образом, что позволяет своему владельцу блокировать не только удары оружия ближнего боя, но и выстрелы стрелкового оружия	
294	Штурмовой энергощит создан таким образом, что позволяет своему владельцу блокировать не только удары оружия ближнего боя, но и выстрелы стрелкового оружия	
295	Штурмовой энергощит создан таким образом, что позволяет своему владельцу блокировать не только удары оружия ближнего боя, но и выстрелы стрелкового оружия	
296	Штурмовой энергощит создан таким образом, что позволяет своему владельцу блокировать не только удары оружия ближнего боя, но и выстрелы стрелкового оружия	
297	Штурмовой энергощит создан таким образом, что позволяет своему владельцу блокировать не только удары оружия ближнего боя, но и выстрелы стрелкового оружия	
298	Штурмовой энергощит создан таким образом, что позволяет своему владельцу блокировать не только удары оружия ближнего боя, но и выстрелы стрелкового оружия	
299	Штурмовой энергощит создан таким образом, что позволяет своему владельцу блокировать не только удары оружия ближнего боя, но и выстрелы стрелкового оружия	
300	При изготовлении сборного щита используется свыше 9 различных элементов, что позволяет добиться невероятной прочности	
301	При изготовлении сборного щита используется свыше 9 различных элементов, что позволяет добиться невероятной прочности	
302	При изготовлении сборного щита используется свыше 9 различных элементов, что позволяет добиться невероятной прочности	
303	При изготовлении сборного щита используется свыше 9 различных элементов, что позволяет добиться невероятной прочности	
304	При изготовлении сборного щита используется свыше 9 различных элементов, что позволяет добиться невероятной прочности	
305	При изготовлении сборного щита используется свыше 9 различных элементов, что позволяет добиться невероятной прочности	
306	При изготовлении сборного щита используется свыше 9 различных элементов, что позволяет добиться невероятной прочности	
307	При изготовлении сборного щита используется свыше 9 различных элементов, что позволяет добиться невероятной прочности	
308	При изготовлении сборного щита используется свыше 9 различных элементов, что позволяет добиться невероятной прочности	
309	При изготовлении сборного щита используется свыше 9 различных элементов, что позволяет добиться невероятной прочности	
310	При изготовлении сборного щита используется свыше 9 различных элементов, что позволяет добиться невероятной прочности	
311	При изготовлении сборного щита используется свыше 9 различных элементов, что позволяет добиться невероятной прочности	
312	Щит Тьмы входит в обязательную экипировку посвященного воина Дайсема. Четыре энергетических источника расположенных на щите, создают дополнительную защиту	
313	Щит Тьмы входит в обязательную экипировку посвященного воина Дайсема. Четыре энергетических источника расположенных на щите, создают дополнительную защиту	
314	Щит Тьмы входит в обязательную экипировку посвященного воина Дайсема. Четыре энергетических источника расположенных на щите, создают дополнительную защиту	
315	Щит Тьмы входит в обязательную экипировку посвященного воина Дайсема. Четыре энергетических источника расположенных на щите, создают дополнительную защиту	
316	Щит Тьмы входит в обязательную экипировку посвященного воина Дайсема. Четыре энергетических источника расположенных на щите, создают дополнительную защиту	
317	Щит Тьмы входит в обязательную экипировку посвященного воина Дайсема. Четыре энергетических источника расположенных на щите, создают дополнительную защиту	
318	Щит Тьмы входит в обязательную экипировку посвященного воина Дайсема. Четыре энергетических источника расположенных на щите, создают дополнительную защиту	
319	Щит Тьмы входит в обязательную экипировку посвященного воина Дайсема. Четыре энергетических источника расположенных на щите, создают дополнительную защиту	
320	Щит Тьмы входит в обязательную экипировку посвященного воина Дайсема. Четыре энергетических источника расположенных на щите, создают дополнительную защиту	
321	Щит Тьмы входит в обязательную экипировку посвященного воина Дайсема. Четыре энергетических источника расположенных на щите, создают дополнительную защиту	
322	Щит Тьмы входит в обязательную экипировку посвященного воина Дайсема. Четыре энергетических источника расположенных на щите, создают дополнительную защиту	
323	Щит Тьмы входит в обязательную экипировку посвященного воина Дайсема. Четыре энергетических источника расположенных на щите, создают дополнительную защиту	
324	Голова устрашающего монстра закрепленная на щите вводит противника в состояние страха	
325	Голова устрашающего монстра закрепленная на щите вводит противника в состояние страха	
326	Голова устрашающего монстра закрепленная на щите вводит противника в состояние страха	
327	Голова устрашающего монстра закрепленная на щите вводит противника в состояние страха	
328	Голова устрашающего монстра закрепленная на щите вводит противника в состояние страха	
329	Голова устрашающего монстра закрепленная на щите вводит противника в состояние страха	
330	Голова устрашающего монстра закрепленная на щите вводит противника в состояние страха	
331	Голова устрашающего монстра закрепленная на щите вводит противника в состояние страха	
332	Голова устрашающего монстра закрепленная на щите вводит противника в состояние страха	
333	Голова устрашающего монстра закрепленная на щите вводит противника в состояние страха	
334	Голова устрашающего монстра закрепленная на щите вводит противника в состояние страха	
335	Голова устрашающего монстра закрепленная на щите вводит противника в состояние страха	
336	Башенный энергощит - разработка специалистов Федерации. Дополнительное защитное поле, вырабатывающееся встроенными генераторами позволяет эффективно удерживать противника	
337	Башенный энергощит - разработка специалистов Федерации. Дополнительное защитное поле, вырабатывающееся встроенными генераторами позволяет эффективно удерживать противника	
338	Башенный энергощит - разработка специалистов Федерации. Дополнительное защитное поле, вырабатывающееся встроенными генераторами позволяет эффективно удерживать противника	
339	Башенный энергощит - разработка специалистов Федерации. Дополнительное защитное поле, вырабатывающееся встроенными генераторами позволяет эффективно удерживать противника	
340	Башенный энергощит - разработка специалистов Федерации. Дополнительное защитное поле, вырабатывающееся встроенными генераторами позволяет эффективно удерживать противника	
341	Башенный энергощит - разработка специалистов Федерации. Дополнительное защитное поле, вырабатывающееся встроенными генераторами позволяет эффективно удерживать противника	
342	Башенный энергощит - разработка специалистов Федерации. Дополнительное защитное поле, вырабатывающееся встроенными генераторами позволяет эффективно удерживать противника	
343	Башенный энергощит - разработка специалистов Федерации. Дополнительное защитное поле, вырабатывающееся встроенными генераторами позволяет эффективно удерживать противника	
344	Башенный энергощит - разработка специалистов Федерации. Дополнительное защитное поле, вырабатывающееся встроенными генераторами позволяет эффективно удерживать противника	
345	Башенный энергощит - разработка специалистов Федерации. Дополнительное защитное поле, вырабатывающееся встроенными генераторами позволяет эффективно удерживать противника	
346	Башенный энергощит - разработка специалистов Федерации. Дополнительное защитное поле, вырабатывающееся встроенными генераторами позволяет эффективно удерживать противника	
347	Башенный энергощит - разработка специалистов Федерации. Дополнительное защитное поле, вырабатывающееся встроенными генераторами позволяет эффективно удерживать противника	
348	Золотой щит идеально сбалансирован по весу, что позволяет выполнять с ним самые смелые маневры в ближнем бою	
349	Золотой щит идеально сбалансирован по весу, что позволяет выполнять с ним самые смелые маневры в ближнем бою	
350	Золотой щит идеально сбалансирован по весу, что позволяет выполнять с ним самые смелые маневры в ближнем бою	
351	Золотой щит идеально сбалансирован по весу, что позволяет выполнять с ним самые смелые маневры в ближнем бою	
352	Золотой щит идеально сбалансирован по весу, что позволяет выполнять с ним самые смелые маневры в ближнем бою	
353	Золотой щит идеально сбалансирован по весу, что позволяет выполнять с ним самые смелые маневры в ближнем бою	
354	Золотой щит идеально сбалансирован по весу, что позволяет выполнять с ним самые смелые маневры в ближнем бою	
355	Золотой щит идеально сбалансирован по весу, что позволяет выполнять с ним самые смелые маневры в ближнем бою	
356	Золотой щит идеально сбалансирован по весу, что позволяет выполнять с ним самые смелые маневры в ближнем бою	
357	Золотой щит идеально сбалансирован по весу, что позволяет выполнять с ним самые смелые маневры в ближнем бою	
358	Золотой щит идеально сбалансирован по весу, что позволяет выполнять с ним самые смелые маневры в ближнем бою	
359	Золотой щит идеально сбалансирован по весу, что позволяет выполнять с ним самые смелые маневры в ближнем бою	
360	Ростовой щит практически полностью закрывает бойца Федерации, позволяя ему с легкостью идти в атаку под неприятельским огнем	
361	Ростовой щит практически полностью закрывает бойца Федерации, позволяя ему с легкостью идти в атаку под неприятельским огнем	
362	Ростовой щит практически полностью закрывает бойца Федерации, позволяя ему с легкостью идти в атаку под неприятельским огнем	
363	Ростовой щит практически полностью закрывает бойца Федерации, позволяя ему с легкостью идти в атаку под неприятельским огнем	
364	Ростовой щит практически полностью закрывает бойца Федерации, позволяя ему с легкостью идти в атаку под неприятельским огнем	
365	Ростовой щит практически полностью закрывает бойца Федерации, позволяя ему с легкостью идти в атаку под неприятельским огнем	
366	Ростовой щит практически полностью закрывает бойца Федерации, позволяя ему с легкостью идти в атаку под неприятельским огнем	
367	Ростовой щит практически полностью закрывает бойца Федерации, позволяя ему с легкостью идти в атаку под неприятельским огнем	
368	Ростовой щит практически полностью закрывает бойца Федерации, позволяя ему с легкостью идти в атаку под неприятельским огнем	
369	Ростовой щит практически полностью закрывает бойца Федерации, позволяя ему с легкостью идти в атаку под неприятельским огнем	
370	Ростовой щит практически полностью закрывает бойца Федерации, позволяя ему с легкостью идти в атаку под неприятельским огнем	
371	Ростовой щит практически полностью закрывает бойца Федерации, позволяя ему с легкостью идти в атаку под неприятельским огнем	
372	Боевой щит разработан лучшими мастеровыми Альянса, специально для элитных штурмовых отрядов коритов	
373	Боевой щит разработан лучшими мастеровыми Альянса, специально для элитных штурмовых отрядов коритов	
374	Боевой щит разработан лучшими мастеровыми Альянса, специально для элитных штурмовых отрядов коритов	
375	Боевой щит разработан лучшими мастеровыми Альянса, специально для элитных штурмовых отрядов коритов	
376	Боевой щит разработан лучшими мастеровыми Альянса, специально для элитных штурмовых отрядов коритов	
377	Боевой щит разработан лучшими мастеровыми Альянса, специально для элитных штурмовых отрядов коритов	
378	Боевой щит разработан лучшими мастеровыми Альянса, специально для элитных штурмовых отрядов коритов	
379	Боевой щит разработан лучшими мастеровыми Альянса, специально для элитных штурмовых отрядов коритов	
380	Боевой щит разработан лучшими мастеровыми Альянса, специально для элитных штурмовых отрядов коритов	
381	Боевой щит разработан лучшими мастеровыми Альянса, специально для элитных штурмовых отрядов коритов	
382	Боевой щит разработан лучшими мастеровыми Альянса, специально для элитных штурмовых отрядов коритов	
383	Боевой щит разработан лучшими мастеровыми Альянса, специально для элитных штурмовых отрядов коритов	
384	Боевой энергощит один из последних разработок специалистов Федерации. Сочетает в себе малый вес и новейшие энерготехнологии	
385	Боевой энергощит один из последних разработок специалистов Федерации. Сочетает в себе малый вес и новейшие энерготехнологии	
386	Боевой энергощит один из последних разработок специалистов Федерации. Сочетает в себе малый вес и новейшие энерготехнологии	
387	Боевой энергощит один из последних разработок специалистов Федерации. Сочетает в себе малый вес и новейшие энерготехнологии	
388	Боевой энергощит один из последних разработок специалистов Федерации. Сочетает в себе малый вес и новейшие энерготехнологии	
389	Боевой энергощит один из последних разработок специалистов Федерации. Сочетает в себе малый вес и новейшие энерготехнологии	
390	Боевой энергощит один из последних разработок специалистов Федерации. Сочетает в себе малый вес и новейшие энерготехнологии	
391	Боевой энергощит один из последних разработок специалистов Федерации. Сочетает в себе малый вес и новейшие энерготехнологии	
392	Боевой энергощит один из последних разработок специалистов Федерации. Сочетает в себе малый вес и новейшие энерготехнологии	
393	Боевой энергощит один из последних разработок специалистов Федерации. Сочетает в себе малый вес и новейшие энерготехнологии	
394	Боевой энергощит один из последних разработок специалистов Федерации. Сочетает в себе малый вес и новейшие энерготехнологии	
395	Боевой энергощит один из последних разработок специалистов Федерации. Сочетает в себе малый вес и новейшие энерготехнологии	
396	Штурмовой технощит идеально подходит для атаки противника. В ближнем бою весьма сложно достать воина закрывающегося штурмовым энергощитом	
397	Штурмовой технощит идеально подходит для атаки противника. В ближнем бою весьма сложно достать воина закрывающегося штурмовым энергощитом	
398	Штурмовой технощит идеально подходит для атаки противника. В ближнем бою весьма сложно достать воина закрывающегося штурмовым энергощитом	
399	Штурмовой технощит идеально подходит для атаки противника. В ближнем бою весьма сложно достать воина закрывающегося штурмовым энергощитом	
400	Штурмовой технощит идеально подходит для атаки противника. В ближнем бою весьма сложно достать воина закрывающегося штурмовым энергощитом	
401	Штурмовой технощит идеально подходит для атаки противника. В ближнем бою весьма сложно достать воина закрывающегося штурмовым энергощитом	
402	Штурмовой технощит идеально подходит для атаки противника. В ближнем бою весьма сложно достать воина закрывающегося штурмовым энергощитом	
403	Штурмовой технощит идеально подходит для атаки противника. В ближнем бою весьма сложно достать воина закрывающегося штурмовым энергощитом	
404	Штурмовой технощит идеально подходит для атаки противника. В ближнем бою весьма сложно достать воина закрывающегося штурмовым энергощитом	
405	Штурмовой технощит идеально подходит для атаки противника. В ближнем бою весьма сложно достать воина закрывающегося штурмовым энергощитом	
406	Штурмовой технощит идеально подходит для атаки противника. В ближнем бою весьма сложно достать воина закрывающегося штурмовым энергощитом	
407	Штурмовой технощит идеально подходит для атаки противника. В ближнем бою весьма сложно достать воина закрывающегося штурмовым энергощитом	
408	Щит Древних - могущественный артефакт защиты, доставшийся в наследство от давно исчезнувших цивилизаций	
409	Щит Древних - могущественный артефакт защиты, доставшийся в наследство от давно исчезнувших цивилизаций	
410	Щит Древних - могущественный артефакт защиты, доставшийся в наследство от давно исчезнувших цивилизаций	
411	Щит Древних - могущественный артефакт защиты, доставшийся в наследство от давно исчезнувших цивилизаций	
412	Щит Древних - могущественный артефакт защиты, доставшийся в наследство от давно исчезнувших цивилизаций	
413	Щит Древних - могущественный артефакт защиты, доставшийся в наследство от давно исчезнувших цивилизаций	
414	Щит Древних - могущественный артефакт защиты, доставшийся в наследство от давно исчезнувших цивилизаций	
415	Щит Древних - могущественный артефакт защиты, доставшийся в наследство от давно исчезнувших цивилизаций	
416	Щит Древних - могущественный артефакт защиты, доставшийся в наследство от давно исчезнувших цивилизаций	
417	Щит Древних - могущественный артефакт защиты, доставшийся в наследство от давно исчезнувших цивилизаций	
