xeh	xeh	string[128]	string[64]	string[128]	END
0041208b	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_GRELAUNCHER_139.MSH	.\ITEM\WEAPON\TEX\	
0041209c	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_GRELAUNCHER_156.MSH	.\ITEM\WEAPON\TEX\	
004120c4	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_GRELAUNCHER_196.MSH	.\ITEM\WEAPON\TEX\	
00411c02	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_MININGTOOL_002.MSH	.\ITEM\WEAPON\TEX\	
00410a00	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_RMACE_000.MSH	.\ITEM\WEAPON\TEX\	
00411f15	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_SIEGEKITFS_021.MSH	.\ITEM\WEAPON\TEX\	
00411e0b	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_SIEGEKITFT_011.MSH	.\ITEM\WEAPON\TEX\	
00411e0c	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_SIEGEKITFT_012.MSH	.\ITEM\WEAPON\TEX\	
00411d01	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_SIEGEKITLC_001.MSH	.\ITEM\WEAPON\TEX\	
00411d03	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_SIEGEKITLC_003.MSH	.\ITEM\WEAPON\TEX\	
00411d05	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_SIEGEKITLC_005.MSH	.\ITEM\WEAPON\TEX\	
00411d07	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_SIEGEKITLC_007.MSH	.\ITEM\WEAPON\TEX\	
00411507	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TFAUST_007.MSH	.\ITEM\WEAPON\TEX\	
00411509	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TFAUST_009.MSH	.\ITEM\WEAPON\TEX\	
00411536	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TFAUST_054.MSH	.\ITEM\WEAPON\TEX\	
00411556	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TFAUST_086.MSH	.\ITEM\WEAPON\TEX\	
00411562	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TFAUST_098.MSH	.\ITEM\WEAPON\TEX\	
00411707	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TFLAMETHROWER_007.MSH	.\ITEM\WEAPON\TEX\	
00411709	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TFLAMETHROWER_009.MSH	.\ITEM\WEAPON\TEX\	
0041172a	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TFLAMETHROWER_042.MSH	.\ITEM\WEAPON\TEX\	
0041174e	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TFLAMETHROWER_078.MSH	.\ITEM\WEAPON\TEX\	
00411782	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TFLAMETHROWER_130.MSH	.\ITEM\WEAPON\TEX\	
0041179a	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TFLAMETHROWER_154.MSH	.\ITEM\WEAPON\TEX\	
00411100	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TGUN_000.MSH	.\ITEM\WEAPON\TEX\	
00411407	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_007.MSH	.\ITEM\WEAPON\TEX\	
00411409	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_009.MSH	.\ITEM\WEAPON\TEX\	
0041141c	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_028.MSH	.\ITEM\WEAPON\TEX\	
00411422	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_034.MSH	.\ITEM\WEAPON\TEX\	
00411426	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_038.MSH	.\ITEM\WEAPON\TEX\	
00411430	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_048.MSH	.\ITEM\WEAPON\TEX\	
0041143a	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_058.MSH	.\ITEM\WEAPON\TEX\	
00411444	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_068.MSH	.\ITEM\WEAPON\TEX\	
00411458	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_088.MSH	.\ITEM\WEAPON\TEX\	
00411475	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_117.MSH	.\ITEM\WEAPON\TEX\	
00411480	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_128.MSH	.\ITEM\WEAPON\TEX\	
00411486	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_134.MSH	.\ITEM\WEAPON\TEX\	
0041148a	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_138.MSH	.\ITEM\WEAPON\TEX\	
0041148e	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_142.MSH	.\ITEM\WEAPON\TEX\	
00411494	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_148.MSH	.\ITEM\WEAPON\TEX\	
0041149e	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_158.MSH	.\ITEM\WEAPON\TEX\	
004114c8	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_200.MSH	.\ITEM\WEAPON\TEX\	
00411462	ffffffff	.\ITEM\WEAPON\MESH\	ACCRETIA_WEAPON_TLAUNCHER_98.MSH	.\ITEM\WEAPON\TEX\	
00910c90	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_RSTAFF_144.MSH	.\ITEM\WEAPON\TEX\	
00910d00	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_000.MSH	.\ITEM\WEAPON\TEX\	
00910d04	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_004.MSH	.\ITEM\WEAPON\TEX\	
00910d07	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_007.MSH	.\ITEM\WEAPON\TEX\	
00910d08	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_008.MSH	.\ITEM\WEAPON\TEX\	
00910d10	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_016.MSH	.\ITEM\WEAPON\TEX\	
00910d17	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_023.MSH	.\ITEM\WEAPON\TEX\	
00910d18	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_024.MSH	.\ITEM\WEAPON\TEX\	
00910d24	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_036.MSH	.\ITEM\WEAPON\TEX\	
00910d2c	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_044.MSH	.\ITEM\WEAPON\TEX\	
00910d38	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_056.MSH	.\ITEM\WEAPON\TEX\	
00910d44	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_068.MSH	.\ITEM\WEAPON\TEX\	
00910d4c	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_076.MSH	.\ITEM\WEAPON\TEX\	
00910d54	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_084.MSH	.\ITEM\WEAPON\TEX\	
00910d60	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_096.MSH	.\ITEM\WEAPON\TEX\	
00910d6c	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_108.MSH	.\ITEM\WEAPON\TEX\	
00910d74	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_116.MSH	.\ITEM\WEAPON\TEX\	
00910d75	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_117.MSH	.\ITEM\WEAPON\TEX\	
00910d87	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_135.MSH	.\ITEM\WEAPON\TEX\	
00910d88	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_136.MSH	.\ITEM\WEAPON\TEX\	
00910d90	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_144.MSH	.\ITEM\WEAPON\TEX\	
00910d9c	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_156.MSH	.\ITEM\WEAPON\TEX\	
00910db0	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_176.MSH	.\ITEM\WEAPON\TEX\	
00910dc4	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_196.MSH	.\ITEM\WEAPON\TEX\	
00910dc8	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_200.MSH	.\ITEM\WEAPON\TEX\	
00910dc9	ffffffff	.\ITEM\WEAPON\MESH\	BELCOR_WEAPON_TSTAFF_201.MSH	.\ITEM\WEAPON\TEX\	
00711c00	ffffffff	.\ITEM\WEAPON\MESH\	BELLATO_WEAPON_MININGTOOL_000.MSH	.\ITEM\WEAPON\TEX\	
00a10908	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DAXE_008.MSH	.\ITEM\WEAPON\TEX\	
00a1090b	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DAXE_011.MSH	.\ITEM\WEAPON\TEX\	
00a10918	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DAXE_024.MSH	.\ITEM\WEAPON\TEX\	
00a1091b	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DAXE_027.MSH	.\ITEM\WEAPON\TEX\	
00a1094c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DAXE_076.MSH	.\ITEM\WEAPON\TEX\	
00a10975	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DAXE_117.MSH	.\ITEM\WEAPON\TEX\	
00a11912	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DBEAMGUN_018.MSH	.\ITEM\WEAPON\TEX\	
00a11975	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DBEAMGUN_117.MSH	.\ITEM\WEAPON\TEX\	
00a11207	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DGUN_007.MSH	.\ITEM\WEAPON\TEX\	
00a11215	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DGUN_021.MSH	.\ITEM\WEAPON\TEX\	
00a11226	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DGUN_038.MSH	.\ITEM\WEAPON\TEX\	
00a10210	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DSWORD_016.MSH	.\ITEM\WEAPON\TEX\	
00a1026c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DSWORD_108.MSH	.\ITEM\WEAPON\TEX\	
00a10292	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DSWORD_146.MSH	.\ITEM\WEAPON\TEX\	
00a102c8	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_DSWORD_200.MSH	.\ITEM\WEAPON\TEX\	
00a1080a	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RAXETHROW_010.MSH	.\ITEM\WEAPON\TEX\	
00a1080b	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RAXETHROW_011.MSH	.\ITEM\WEAPON\TEX\	
00a1080c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RAXETHROW_012.MSH	.\ITEM\WEAPON\TEX\	
00a1080d	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RAXETHROW_013.MSH	.\ITEM\WEAPON\TEX\	
00a1080e	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RAXETHROW_014.MSH	.\ITEM\WEAPON\TEX\	
00a1080f	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RAXETHROW_015.MSH	.\ITEM\WEAPON\TEX\	
00a10810	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RAXETHROW_016.MSH	.\ITEM\WEAPON\TEX\	
00a10811	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RAXETHROW_017.MSH	.\ITEM\WEAPON\TEX\	
00a10812	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RAXETHROW_018.MSH	.\ITEM\WEAPON\TEX\	
00a10813	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RAXETHROW_019.MSH	.\ITEM\WEAPON\TEX\	
00a10886	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RAXETHROW_134.MSH	.\ITEM\WEAPON\TEX\	
00a10600	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RAXE_000.MSH	.\ITEM\WEAPON\TEX\	
00a10624	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RAXE_036.MSH	.\ITEM\WEAPON\TEX\	
00a10644	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RAXE_068.MSH	.\ITEM\WEAPON\TEX\	
00a10500	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFETHROW_000.MSH	.\ITEM\WEAPON\TEX\	
00a10501	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFETHROW_001.MSH	.\ITEM\WEAPON\TEX\	
00a10502	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFETHROW_002.MSH	.\ITEM\WEAPON\TEX\	
00a10503	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFETHROW_003.MSH	.\ITEM\WEAPON\TEX\	
00a10504	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFETHROW_004.MSH	.\ITEM\WEAPON\TEX\	
00a10505	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFETHROW_005.MSH	.\ITEM\WEAPON\TEX\	
00a10506	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFETHROW_006.MSH	.\ITEM\WEAPON\TEX\	
00a10507	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFETHROW_007.MSH	.\ITEM\WEAPON\TEX\	
00a10508	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFETHROW_008.MSH	.\ITEM\WEAPON\TEX\	
00a10509	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFETHROW_009.MSH	.\ITEM\WEAPON\TEX\	
00a10575	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFETHROW_117.MSH	.\ITEM\WEAPON\TEX\	
00a10586	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFETHROW_134.MSH	.\ITEM\WEAPON\TEX\	
00a10300	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_000.MSH	.\ITEM\WEAPON\TEX\	
00a10303	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_003.MSH	.\ITEM\WEAPON\TEX\	
00a10304	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_004.MSH	.\ITEM\WEAPON\TEX\	
00a10307	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_007.MSH	.\ITEM\WEAPON\TEX\	
00a10308	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_008.MSH	.\ITEM\WEAPON\TEX\	
00a1030b	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_011.MSH	.\ITEM\WEAPON\TEX\	
00a10310	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_016.MSH	.\ITEM\WEAPON\TEX\	
00a10318	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_024.MSH	.\ITEM\WEAPON\TEX\	
00a10324	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_036.MSH	.\ITEM\WEAPON\TEX\	
00a1032c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_044.MSH	.\ITEM\WEAPON\TEX\	
00a10338	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_056.MSH	.\ITEM\WEAPON\TEX\	
00a10344	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_068.MSH	.\ITEM\WEAPON\TEX\	
00a1034c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_076.MSH	.\ITEM\WEAPON\TEX\	
00a10354	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_084.MSH	.\ITEM\WEAPON\TEX\	
00a10360	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_096.MSH	.\ITEM\WEAPON\TEX\	
00a10366	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_102.MSH	.\ITEM\WEAPON\TEX\	
00a1036c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_108.MSH	.\ITEM\WEAPON\TEX\	
00a10374	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_116.MSH	.\ITEM\WEAPON\TEX\	
00a10375	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_117.MSH	.\ITEM\WEAPON\TEX\	
00a10388	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_136.MSH	.\ITEM\WEAPON\TEX\	
00a10390	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_144.MSH	.\ITEM\WEAPON\TEX\	
00a10392	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_146.MSH	.\ITEM\WEAPON\TEX\	
00a1039c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_156.MSH	.\ITEM\WEAPON\TEX\	
00a103b0	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_176.MSH	.\ITEM\WEAPON\TEX\	
00a103c4	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_196.MSH	.\ITEM\WEAPON\TEX\	
00a103c8	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_200.MSH	.\ITEM\WEAPON\TEX\	
00a103c9	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RKNIFE_201.MSH	.\ITEM\WEAPON\TEX\	
00a10a00	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RMACE_000.MSH	.\ITEM\WEAPON\TEX\	
00a10a04	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RMACE_004.MSH	.\ITEM\WEAPON\TEX\	
00a10a08	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RMACE_008.MSH	.\ITEM\WEAPON\TEX\	
00a10a0b	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RMACE_011.MSH	.\ITEM\WEAPON\TEX\	
00a10a1b	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RMACE_027.MSH	.\ITEM\WEAPON\TEX\	
00a10a2c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RMACE_044.MSH	.\ITEM\WEAPON\TEX\	
00a10a38	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RMACE_056.MSH	.\ITEM\WEAPON\TEX\	
00a10a4c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RMACE_076.MSH	.\ITEM\WEAPON\TEX\	
00a10a74	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RMACE_116.MSH	.\ITEM\WEAPON\TEX\	
00a10a75	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RMACE_117.MSH	.\ITEM\WEAPON\TEX\	
00a10c02	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_RSTAFF_002.MSH	.\ITEM\WEAPON\TEX\	
00a10704	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_004.MSH	.\ITEM\WEAPON\TEX\	
00a10707	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_007.MSH	.\ITEM\WEAPON\TEX\	
00a10710	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_016.MSH	.\ITEM\WEAPON\TEX\	
00a10717	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_023.MSH	.\ITEM\WEAPON\TEX\	
00a1072c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_044.MSH	.\ITEM\WEAPON\TEX\	
00a10738	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_056.MSH	.\ITEM\WEAPON\TEX\	
00a10754	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_084.MSH	.\ITEM\WEAPON\TEX\	
00a10760	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_096.MSH	.\ITEM\WEAPON\TEX\	
00a1076c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_108.MSH	.\ITEM\WEAPON\TEX\	
00a1076e	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_110.MSH	.\ITEM\WEAPON\TEX\	
00a10774	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_116.MSH	.\ITEM\WEAPON\TEX\	
00a10788	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_136.MSH	.\ITEM\WEAPON\TEX\	
00a1079c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_156.MSH	.\ITEM\WEAPON\TEX\	
00a107b0	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_176.MSH	.\ITEM\WEAPON\TEX\	
00a107c4	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TAXE_196.MSH	.\ITEM\WEAPON\TEX\	
00a11804	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBEAMGUN_004.MSH	.\ITEM\WEAPON\TEX\	
00a1180f	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBEAMGUN_015.MSH	.\ITEM\WEAPON\TEX\	
00a11816	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBEAMGUN_022.MSH	.\ITEM\WEAPON\TEX\	
00a1181f	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBEAMGUN_031.MSH	.\ITEM\WEAPON\TEX\	
00a11836	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBEAMGUN_054.MSH	.\ITEM\WEAPON\TEX\	
00a11a3a	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBEAMRIFLE_058.MSH	.\ITEM\WEAPON\TEX\	
00a11a4e	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBEAMRIFLE_078.MSH	.\ITEM\WEAPON\TEX\	
00a10f00	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_000.MSH	.\ITEM\WEAPON\TEX\	
00a10f03	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_003.MSH	.\ITEM\WEAPON\TEX\	
00a10f04	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_004.MSH	.\ITEM\WEAPON\TEX\	
00a10f08	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_008.MSH	.\ITEM\WEAPON\TEX\	
00a10f0b	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_011.MSH	.\ITEM\WEAPON\TEX\	
00a10f10	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_016.MSH	.\ITEM\WEAPON\TEX\	
00a10f18	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_024.MSH	.\ITEM\WEAPON\TEX\	
00a10f2c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_044.MSH	.\ITEM\WEAPON\TEX\	
00a10f44	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_068.MSH	.\ITEM\WEAPON\TEX\	
00a10f4c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_076.MSH	.\ITEM\WEAPON\TEX\	
00a10f60	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_096.MSH	.\ITEM\WEAPON\TEX\	
00a10f74	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_116.MSH	.\ITEM\WEAPON\TEX\	
00a10f75	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_117.MSH	.\ITEM\WEAPON\TEX\	
00a10f7a	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_122.MSH	.\ITEM\WEAPON\TEX\	
00a10f90	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_144.MSH	.\ITEM\WEAPON\TEX\	
00a10f92	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_146.MSH	.\ITEM\WEAPON\TEX\	
00a10f9c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_156.MSH	.\ITEM\WEAPON\TEX\	
00a10fc4	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_196.MSH	.\ITEM\WEAPON\TEX\	
00a10fc8	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_200.MSH	.\ITEM\WEAPON\TEX\	
00a10fc9	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TBOW_201.MSH	.\ITEM\WEAPON\TEX\	
00a11007	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TCROSSBOW_007.MSH	.\ITEM\WEAPON\TEX\	
00a11017	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TCROSSBOW_023.MSH	.\ITEM\WEAPON\TEX\	
00a11024	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TCROSSBOW_036.MSH	.\ITEM\WEAPON\TEX\	
